sample,host_elapsed_s,mono_ns,phase,door_deg,lip_height_cm,shoulder_deg,shoulder_load_raw,elbow_load_raw,wrist_load_raw,arm_target_error_deg,torque_command,target_door_deg,q_0_deg,q_1_deg,q_2_deg,q_3_deg,q_4_deg,q_5_deg
843,15.149273661,7178847159348,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
844,15.166792855,7178864678542,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
845,15.184681177,7178882566864,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
846,15.202395405,7178900281092,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
847,15.219360489,7178917246176,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
848,15.236886771,7178934772458,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
849,15.254739492,7178952625179,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
850,15.272284369,7178970170056,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
851,15.289967947,7178987853634,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
852,15.307974841,7179005860528,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
853,15.325508701,7179023394388,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
854,15.343254514,7179041140201,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
855,15.361011463,7179058897150,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,2.9003906014839345,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
856,15.378725642,7179076611329,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
857,15.399000464,7179096886151,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
858,15.419911153,7179117796840,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
859,15.437165259,7179135050946,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
860,15.454966965,7179152852652,open,3.076171875790436,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.076171875790436
861,15.472835707,7179170721394,open,3.164062512943701,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.164062512943701
862,15.490678623,7179188564310,open,3.164062512943701,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.164062512943701
863,15.508413319,7179206299006,open,3.2519531500969663,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.2519531500969663
864,15.526181404,7179224067091,open,3.2519531500969663,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.2519531500969663
865,15.544100738,7179241986425,open,3.515625004260926,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.515625004260926
866,15.56159237,7179259478057,open,3.779296858424914,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,3.779296858424914
867,15.579267144,7179277152831,open,4.042968769884709,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,4.042968769884709
868,15.600739604,7179298625291,open,4.306640624048697,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,4.306640624048697
869,15.613907388,7179311793075,open,4.65820311536595,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,4.65820311536595
870,15.63150525,7179329390937,open,4.921875026825717,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,4.921875026825717
871,15.64930368,7179347189367,open,5.185546880989705,25.6333292647952,73.74023437293431,24.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.74023437293431,42.27539062654736,65.39062498929044,0.43945312847050816,5.185546880989705
872,15.667555011,7179365440698,open,5.537109372306958,25.580425241504436,73.82812501008758,32.0,17.0,37.0,0.6206249892904481,200.0,30.0,0.0,73.82812501008758,42.27539062654736,65.39062498929044,0.43945312847050816,5.537109372306958
873,15.685234004,7179383119691,open,5.888671863624211,25.527579164585834,73.91601564724083,36.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.43945312847050816,5.888671863624211
874,15.702722441,7179400608128,open,6.064453137930741,25.527579164585834,73.91601564724083,36.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.43945312847050816,6.064453137930741
875,15.720626728,7179418512415,open,6.416015629247994,25.527544861605634,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.3515624913172506,6.416015629247994
876,15.738090206,7179435975893,open,6.767578120565247,25.527544861605634,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.3515624913172506,6.767578120565247
877,15.7559101,7179453795787,open,7.031249974729235,25.527544861605634,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.3515624913172506,7.031249974729235
878,15.773842766,7179471728453,open,7.382812523342267,25.527544861605634,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.3515624913172506,7.382812523342267
879,15.791302177,7179489187864,open,7.73437501465952,25.527544861605634,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.3515624913172506,7.73437501465952
880,15.814388009,7179512273696,open,7.998046868823479,25.527544861605634,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.3515624913172506,7.998046868823479
881,15.831928507,7179529814194,open,8.349609360140732,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,8.349609360140732
882,15.849390773,7179547276460,open,8.613281271600528,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,8.613281271600528
883,15.867012225,7179564897912,open,8.96484376291778,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,8.96484376291778
884,15.884701697,7179582587384,open,9.316406254235034,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,9.316406254235034
885,15.902521946,7179600407633,open,9.667968745552287,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,9.667968745552287
886,15.92031332,7179618199007,open,9.931640599716275,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,9.931640599716275
887,15.938085468,7179635971155,open,10.283203148329306,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,10.283203148329306
888,15.955623183,7179653508870,open,10.63476563964656,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,10.63476563964656
889,15.973525344,7179671411031,open,10.898437493810547,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,10.898437493810547
890,15.991249563,7179689135250,open,11.162109347974535,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,11.162109347974535
891,16.009210468,7179707096155,open,11.513671896587567,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,11.513671896587567
892,16.026317121,7179724202808,open,11.86523438790482,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,11.86523438790482
893,16.043808787,7179741694474,open,12.128906242068808,25.52751055830256,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.26367185416399314,12.128906242068808
894,16.061559939,7179759445626,open,12.480468733386061,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,12.480468733386061
895,16.079535984,7179777421671,open,12.832031224703314,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,12.832031224703314
896,16.097144236,7179795029923,open,13.095703136163081,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,13.095703136163081
897,16.115077401,7179812963088,open,13.447265627480334,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,13.447265627480334
898,16.133131178,7179831016865,open,13.710937481644322,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,13.710937481644322
899,16.150791699,7179848677386,open,14.062499972961575,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,14.062499972961575
900,16.168716409,7179866602096,open,14.414062521574607,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,14.414062521574607
901,16.186760218,7179884645905,open,14.677734375738595,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,14.677734375738595
902,16.207520798,7179905406485,open,14.941406229902611,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,14.941406229902611
903,16.221992902,7179919878589,open,15.292968778515643,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,15.292968778515643
904,16.239735493,7179937621180,open,15.644531269832896,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,15.644531269832896
905,16.257712713,7179955598400,open,15.908203123996884,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,15.908203123996884
906,16.275424281,7179973309968,open,16.171874978160872,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,16.171874978160872
907,16.293488792,7179991374479,open,16.523437526773904,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,16.523437526773904
908,16.311578513,7180009464200,open,16.87500001809113,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,16.87500001809113
909,16.329199455,7180027085142,open,17.22656250940838,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,17.22656250940838
910,16.347149116,7180045034803,open,17.49023436357237,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,17.49023436357237
911,16.365364863,7180063250550,open,17.841796854889623,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,17.841796854889623
912,16.383031215,7180080916902,open,18.193359403502654,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,18.193359403502654
913,16.400748343,7180098634030,open,18.45703125766667,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,18.45703125766667
914,16.418353208,7180116238895,open,18.72070311183066,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,18.72070311183066
915,16.436017688,7180133903375,open,19.072265603147912,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,19.072265603147912
916,16.453902202,7180151787889,open,19.33593751460768,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,19.33593751460768
917,16.471755173,7180169640860,open,19.599609368771667,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,19.599609368771667
918,16.48984062,7180187726307,open,19.95117186008892,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,19.95117186008892
919,16.507697906,7180205583593,open,20.302734351406173,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,20.302734351406173
920,16.525384694,7180223270381,open,20.566406262865968,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,20.566406262865968
921,16.543312787,7180241198474,open,20.830078117029927,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,20.830078117029927
922,16.561516351,7180259402038,open,21.18164060834718,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,21.18164060834718
923,16.578017226,7180275902913,open,21.445312519806947,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,21.445312519806947
924,16.60241314,7180300298827,open,21.7968750111242,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,21.7968750111242
925,16.620652969,7180318538656,open,22.060546865288188,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,22.060546865288188
926,16.637889268,7180335774955,open,22.41210935660544,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,22.41210935660544
927,16.655535234,7180353420921,open,22.763671847922694,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,22.763671847922694
928,16.67322331,7180371108997,open,23.02734375938249,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,23.02734375938249
929,16.691256332,7180389142019,open,23.378906250699742,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,23.378906250699742
930,16.709315617,7180407201304,open,23.64257810486373,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,23.64257810486373
931,16.727024785,7180424910472,open,23.994140653476762,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,23.994140653476762
932,16.745081063,7180442966750,open,24.25781250764075,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,24.25781250764075
933,16.763046292,7180460931979,open,24.609374998958003,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,24.609374998958003
934,16.780763666,7180478649353,open,24.87304685312199,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,24.87304685312199
935,16.798437142,7180496322829,open,25.224609401735023,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,25.224609401735023
936,16.81703075,7180514916437,open,25.48828125589901,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,25.48828125589901
937,16.833776949,7180531662636,open,25.839843747216264,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,25.839843747216264
938,16.851659456,7180549545143,open,26.103515601380252,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,26.103515601380252
939,16.869625095,7180567510782,open,26.455078149993284,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,26.455078149993284
940,16.887626829,7180585512516,open,26.718750004157272,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,26.718750004157272
941,16.905473027,7180603358714,open,26.98242185832126,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,26.98242185832126
942,16.923325269,7180621210956,open,27.333984349638513,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,27.333984349638513
943,16.941350619,7180639236306,open,27.597656261098308,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,27.597656261098308
944,16.959071729,7180656957416,open,27.94921875241556,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,27.94921875241556
945,16.977236536,7180675122223,open,28.300781243732814,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,28.300781243732814
946,16.994926972,7180692812659,open,28.564453097896802,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,28.564453097896802
947,17.01547511,7180713360797,open,28.916015646509834,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,28.916015646509834
948,17.029922643,7180727808330,open,29.091796863520557,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.091796863520557
949,17.047823213,7180745708900,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
950,17.065961914,7180763847601,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
951,17.083457462,7180781343149,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
952,17.10159405,7180799479737,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
953,17.119525983,7180817411670,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
954,17.137311398,7180835197085,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
955,17.155220206,7180853105893,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
956,17.173357782,7180871243469,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
957,17.190946417,7180888832104,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
958,17.209032711,7180906918398,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
959,17.226151037,7180924036724,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
960,17.243742856,7180941628543,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
961,17.261761108,7180959646795,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
962,17.279777982,7180977663669,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
963,17.297466328,7180995352015,open,29.179687500673822,25.52747625477968,73.91601564724083,32.0,17.0,37.0,0.6660156472408261,200.0,30.0,0.0,73.91601564724083,42.27539062654736,65.39062498929044,0.17578127430651508,29.179687500673822
