x,y,z_name,limits,pos_err_mm,tilt_deg,pos_ok,vertical_ok,q0,q1,q2,q3,seed_idx,iters
0.18,0.14,approach,v6clip,0.0156,0.1972,True,True,37.875,21.9949,97.3152,60.4927,3,143
0.18,0.16,descend,urdf,0.0298,0.4087,True,True,41.6335,29.8549,100.0959,49.6406,1,159
0.18,0.16,descend,v6clip,0.0298,0.4087,True,True,41.6335,29.8549,100.0959,49.6406,1,159
0.18,0.16,approach,urdf,0.0308,0.3895,True,True,41.6335,25.1048,91.2927,63.992,0,159
0.18,0.16,approach,v6clip,0.0308,0.3895,True,True,41.6335,25.1048,91.2927,63.992,0,159
0.18,0.18,descend,urdf,0.0146,0.1999,True,True,45.0,32.5698,93.8578,53.3725,3,157
0.18,0.18,descend,v6clip,0.0146,0.1999,True,True,45.0,32.5698,93.8578,53.3725,3,157
0.18,0.18,approach,urdf,0.0156,0.1972,True,True,45.0,27.9968,85.4546,66.7458,0,133
0.18,0.18,approach,v6clip,0.0156,0.1972,True,True,45.0,27.9968,85.4546,66.7458,0,133
0.18,0.2,descend,urdf,0.0321,0.4332,True,True,48.0128,35.8735,86.2564,58.3032,0,159
0.18,0.2,descend,v6clip,0.0321,0.4332,True,True,48.0128,35.8735,86.2564,58.3032,0,159
0.18,0.2,approach,urdf,0.0233,0.2934,True,True,48.0128,30.9919,79.229,69.4857,0,159
0.18,0.2,approach,v6clip,0.0233,0.2934,True,True,48.0128,30.9919,79.229,69.4857,0,159
0.18,0.22,descend,urdf,0.0148,0.1984,True,True,50.7106,38.697,79.5828,61.5217,0,106
0.18,0.22,descend,v6clip,0.0148,0.1984,True,True,50.7106,38.697,79.5828,61.5217,0,106
0.18,0.22,approach,urdf,0.079,0.9858,True,True,50.7106,34.1825,72.4285,72.4032,0,159
0.18,0.22,approach,v6clip,0.079,0.9858,True,True,50.7106,34.1825,72.4285,72.4032,0,159
0.18,0.24,descend,urdf,0.0711,0.9389,True,True,53.1301,41.8048,72.1957,65.0606,0,159
0.18,0.24,descend,v6clip,0.0711,0.9389,True,True,53.1301,41.8048,72.1957,65.0606,0,159
0.18,0.24,approach,urdf,0.1657,2.0493,True,True,53.1301,37.4781,65.2288,75.2438,0,159
0.18,0.24,approach,v6clip,0.1657,2.0493,True,True,53.1301,37.4781,65.2288,75.2438,0,159
0.18,0.26,descend,urdf,0.1664,2.164,True,True,55.3048,44.9696,64.5996,68.2667,0,159
0.18,0.26,descend,v6clip,0.1664,2.164,True,True,55.3048,44.9696,64.5996,68.2667,0,159
0.18,0.26,approach,urdf,0.2947,3.6098,True,True,55.3048,40.8098,57.7938,77.7867,0,159
0.18,0.26,approach,v6clip,0.2947,3.6098,True,True,55.3048,40.8098,57.7938,77.7867,0,159
0.2,-0.26,descend,urdf,0.2602,3.3458,True,True,-52.4314,47.2587,59.0764,70.3191,0,159
0.2,-0.26,descend,v6clip,0.2602,3.3458,True,True,-52.4314,47.2587,59.0764,70.3191,0,159
0.2,-0.26,approach,urdf,0.4176,5.0864,True,False,-52.4314,43.1551,52.4905,79.268,0,159
0.2,-0.26,approach,v6clip,0.4176,5.0864,True,False,-52.4314,43.1551,52.4905,79.268,0,159
0.2,-0.24,descend,urdf,0.1408,1.837,True,True,-50.1944,44.2249,66.392,67.5461,0,159
0.2,-0.24,descend,v6clip,0.1408,1.837,True,True,-50.1944,44.2249,66.392,67.5461,0,159
0.2,-0.24,approach,urdf,0.2603,3.1952,True,True,-50.1944,40.0353,59.5341,77.2354,0,159
0.2,-0.24,approach,v6clip,0.2603,3.1952,True,True,-50.1944,40.0353,59.5341,77.2354,0,159
0.2,-0.22,descend,urdf,0.0586,0.7753,True,True,-47.7263,41.2839,73.4401,64.5007,0,159
0.2,-0.22,descend,v6clip,0.0586,0.7753,True,True,-47.7263,41.2839,73.4401,64.5007,0,159
0.2,-0.22,approach,urdf,0.1485,1.8397,True,True,-47.7263,36.9202,66.4593,74.7808,0,159
0.2,-0.22,approach,v6clip,0.1485,1.8397,True,True,-47.7263,36.9202,66.4593,74.7808,0,159
0.2,-0.2,descend,urdf,2.85,0.0113,True,True,-45.0,37.8376,80.7429,61.4309,0,10
0.2,-0.2,descend,v6clip,2.85,0.0113,True,True,-45.0,37.8376,80.7429,61.4309,0,10
0.2,-0.2,approach,urdf,0.0728,0.909,True,True,-45.0,33.8861,73.0677,72.1373,0,159
0.2,-0.2,approach,v6clip,0.0728,0.909,True,True,-45.0,33.8861,73.0677,72.1373,0,159
0.2,-0.18,descend,urdf,0.0321,0.4332,True,True,-41.9872,35.8735,86.2564,58.3032,0,159
0.2,-0.18,descend,v6clip,0.0321,0.4332,True,True,-41.9872,35.8735,86.2564,58.3032,0,159
0.2,-0.18,approach,urdf,0.0233,0.2934,True,True,-41.9872,30.9919,79.229,69.4857,0,159
0.2,-0.18,approach,v6clip,0.0233,0.2934,True,True,-41.9872,30.9919,79.229,69.4857,0,159
0.2,-0.16,descend,urdf,0.0176,0.24,True,True,-38.6598,32.849,93.2075,53.7035,3,159
0.2,-0.16,descend,v6clip,0.0176,0.24,True,True,-38.6598,32.849,93.2075,53.7035,3,159
0.2,-0.16,approach,urdf,0.0158,0.1993,True,True,-38.6598,28.3516,84.7307,67.1169,0,109
0.2,-0.16,approach,v6clip,0.0158,0.1993,True,True,-38.6598,28.3516,84.7307,67.1169,0,109
0.2,-0.14,descend,urdf,0.036,0.494,True,True,-34.992,30.4153,98.7979,50.2928,1,159
0.2,-0.14,descend,v6clip,0.036,0.494,True,True,-34.992,30.4153,98.7979,50.2928,1,159
0.2,-0.14,approach,urdf,0.0269,0.3399,True,True,-34.992,25.7874,89.928,64.6245,0,159
0.2,-0.14,approach,v6clip,0.0269,0.3399,True,True,-34.992,25.7874,89.928,64.6245,0,159
0.2,-0.12,descend,urdf,0.017,0.2321,True,True,-30.9638,28.5738,103.0557,48.1385,1,159
0.2,-0.12,descend,v6clip,0.017,0.2321,True,True,-30.9638,28.5738,103.0557,48.1385,1,159
0.2,-0.12,approach,urdf,0.0381,0.4807,True,True,-30.9638,23.5395,94.3871,62.5542,0,159
0.2,-0.12,approach,v6clip,0.0381,0.4807,True,True,-30.9638,23.5395,94.3871,62.5542,0,159
0.2,-0.1,descend,urdf,0.0147,0.1996,True,True,-26.5651,26.8783,106.9377,45.9844,1,64
0.2,-0.1,descend,v6clip,0.0147,0.1996,True,True,-26.5651,26.8783,106.9377,45.9844,1,64
0.2,-0.1,approach,urdf,0.0156,0.1971,True,True,-26.5651,21.0719,99.0825,59.6485,3,101
0.2,-0.1,approach,v6clip,0.0156,0.1971,True,True,-26.5651,21.0719,99.0825,59.6485,3,101
0.2,-0.08,descend,urdf,0.0147,0.1979,True,True,-21.8014,25.674,109.7327,44.7913,1,113
0.2,-0.08,descend,v6clip,0.0147,0.1979,True,True,-21.8014,25.674,109.7327,44.7913,1,113
0.2,-0.08,approach,urdf,0.0272,0.3434,True,True,-21.8014,19.2859,102.4371,57.9336,1,159
0.2,-0.08,approach,v6clip,0.0272,0.3434,True,True,-21.8014,19.2859,102.4371,57.9336,1,159
0.2,-0.06,descend,urdf,0.0147,0.1973,True,True,-16.6992,24.5429,112.3044,43.35,1,155
0.2,-0.06,descend,v6clip,0.0147,0.1973,True,True,-16.6992,24.5429,112.3044,43.35,1,155
0.2,-0.06,approach,urdf,0.0189,0.2364,True,True,-16.6992,18.0066,104.8163,56.9406,1,159
0.2,-0.06,approach,v6clip,0.0189,0.2364,True,True,-16.6992,18.0066,104.8163,56.9406,1,159
0.2,-0.04,descend,urdf,0.0183,0.2442,True,True,-11.3099,23.7491,114.1112,42.3839,1,159
0.2,-0.04,descend,v6clip,0.0183,0.2442,True,True,-11.3099,23.7491,114.1112,42.3839,1,159
0.2,-0.04,approach,urdf,0.0158,0.1973,True,True,-11.3099,17.048,106.5708,56.184,1,151
0.2,-0.04,approach,v6clip,0.0158,0.1973,True,True,-11.3099,17.048,106.5708,56.184,1,151
0.2,-0.02,descend,urdf,0.0209,0.2779,True,True,-5.7106,23.2703,115.2002,41.8074,1,159
0.2,-0.02,descend,v6clip,0.0209,0.2779,True,True,-5.7106,23.2703,115.2002,41.8074,1,159
0.2,-0.02,approach,urdf,0.016,0.1993,True,True,-5.7106,16.4471,107.6567,55.6969,1,138
0.2,-0.02,approach,v6clip,0.016,0.1993,True,True,-5.7106,16.4471,107.6567,55.6969,1,138
0.2,-0.0,descend,urdf,0.0217,0.2887,True,True,-0.0,23.1095,115.5656,41.6136,1,159
0.2,-0.0,descend,v6clip,0.0217,0.2887,True,True,-0.0,23.1095,115.5656,41.6136,1,159
0.2,-0.0,approach,urdf,0.0158,0.1967,True,True,-0.0,16.2473,108.0163,55.5397,1,134
0.2,-0.0,approach,v6clip,0.0158,0.1967,True,True,-0.0,16.2473,108.0163,55.5397,1,134
0.2,0.02,descend,urdf,0.0209,0.2779,True,True,5.7106,23.2703,115.2002,41.8074,1,159
0.2,0.02,descend,v6clip,0.0209,0.2779,True,True,5.7106,23.2703,115.2002,41.8074,1,159
0.2,0.02,approach,urdf,0.016,0.1993,True,True,5.7106,16.4471,107.6567,55.6969,1,138
0.2,0.02,approach,v6clip,0.016,0.1993,True,True,5.7106,16.4471,107.6567,55.6969,1,138
0.2,0.04,descend,urdf,0.0183,0.2442,True,True,11.3099,23.7491,114.1112,42.3839,1,159
0.2,0.04,descend,v6clip,0.0183,0.2442,True,True,11.3099,23.7491,114.1112,42.3839,1,159
0.2,0.04,approach,urdf,0.0158,0.1973,True,True,11.3099,17.048,106.5708,56.184,1,151
0.2,0.04,approach,v6clip,0.0158,0.1973,True,True,11.3099,17.048,106.5708,56.184,1,151
0.2,0.06,descend,urdf,0.0147,0.1973,True,True,16.6992,24.5429,112.3044,43.35,1,155
0.2,0.06,descend,v6clip,0.0147,0.1973,True,True,16.6992,24.5429,112.3044,43.35,1,155
0.2,0.06,approach,urdf,0.0189,0.2364,True,True,16.6992,18.0066,104.8163,56.9406,1,159
0.2,0.06,approach,v6clip,0.0189,0.2364,True,True,16.6992,18.0066,104.8163,56.9406,1,159
0.2,0.08,descend,urdf,0.0147,0.1979,True,True,21.8014,25.674,109.7327,44.7913,1,113
0.2,0.08,descend,v6clip,0.0147,0.1979,True,True,21.8014,25.674,109.7327,44.7913,1,113
0.2,0.08,approach,urdf,0.0272,0.3434,True,True,21.8014,19.2859,102.4371,57.9336,1,159
0.2,0.08,approach,v6clip,0.0272,0.3434,True,True,21.8014,19.2859,102.4371,57.9336,1,159
0.2,0.1,descend,urdf,0.0147,0.1996,True,True,26.5651,26.8783,106.9377,45.9844,1,64
0.2,0.1,descend,v6clip,0.0147,0.1996,True,True,26.5651,26.8783,106.9377,45.9844,1,64
0.2,0.1,approach,urdf,0.0156,0.1971,True,True,26.5651,21.0719,99.0825,59.6485,3,101
0.2,0.1,approach,v6clip,0.0156,0.1971,True,True,26.5651,21.0719,99.0825,59.6485,3,101
0.2,0.12,descend,urdf,0.017,0.2321,True,True,30.9638,28.5738,103.0557,48.1385,1,159
0.2,0.12,descend,v6clip,0.017,0.2321,True,True,30.9638,28.5738,103.0557,48.1385,1,159
0.2,0.12,approach,urdf,0.0381,0.4807,True,True,30.9638,23.5395,94.3871,62.5542,0,159
0.2,0.12,approach,v6clip,0.0381,0.4807,True,True,30.9638,23.5395,94.3871,62.5542,0,159
0.2,0.14,descend,urdf,0.036,0.494,True,True,34.992,30.4153,98.7979,50.2928,1,159
0.2,0.14,descend,v6clip,0.036,0.494,True,True,34.992,30.4153,98.7979,50.2928,1,159
0.2,0.14,approach,urdf,0.0269,0.3399,True,True,34.992,25.7874,89.928,64.6245,0,159
0.2,0.14,approach,v6clip,0.0269,0.3399,True,True,34.992,25.7874,89.928,64.6245,0,159
0.2,0.16,descend,urdf,0.0176,0.24,True,True,38.6598,32.849,93.2075,53.7035,3,159
0.2,0.16,descend,v6clip,0.0176,0.24,True,True,38.6598,32.849,93.2075,53.7035,3,159
0.2,0.16,approach,urdf,0.0158,0.1993,True,True,38.6598,28.3516,84.7307,67.1169,0,109
0.2,0.16,approach,v6clip,0.0158,0.1993,True,True,38.6598,28.3516,84.7307,67.1169,0,109
0.2,0.18,descend,urdf,0.0321,0.4332,True,True,41.9872,35.8735,86.2564,58.3032,0,159
0.2,0.18,descend,v6clip,0.0321,0.4332,True,True,41.9872,35.8735,86.2564,58.3032,0,159
0.2,0.18,approach,urdf,0.0233,0.2934,True,True,41.9872,30.9919,79.229,69.4857,0,159
0.2,0.18,approach,v6clip,0.0233,0.2934,True,True,41.9872,30.9919,79.229,69.4857,0,159
0.2,0.2,descend,urdf,2.85,0.0113,True,True,45.0,37.8376,80.7429,61.4309,0,10
0.2,0.2,descend,v6clip,2.85,0.0113,True,True,45.0,37.8376,80.7429,61.4309,0,10
0.2,0.2,approach,urdf,0.0728,0.909,True,True,45.0,33.8861,73.0677,72.1373,0,159
0.2,0.2,approach,v6clip,0.0728,0.909,True,True,45.0,33.8861,73.0677,72.1373,0,159
0.2,0.22,descend,urdf,0.0586,0.7753,True,True,47.7263,41.2839,73.4401,64.5007,0,159
0.2,0.22,descend,v6clip,0.0586,0.7753,True,True,47.7263,41.2839,73.4401,64.5007,0,159
0.2,0.22,approach,urdf,0.1485,1.8397,True,True,47.7263,36.9202,66.4593,74.7808,0,159
0.2,0.22,approach,v6clip,0.1485,1.8397,True,True,47.7263,36.9202,66.4593,74.7808,0,159
0.2,0.24,descend,urdf,0.1408,1.837,True,True,50.1944,44.2249,66.392,67.5461,0,159
0.2,0.24,descend,v6clip,0.1408,1.837,True,True,50.1944,44.2249,66.392,67.5461,0,159
0.2,0.24,approach,urdf,0.2603,3.1952,True,True,50.1944,40.0353,59.5341,77.2354,0,159
0.2,0.24,approach,v6clip,0.2603,3.1952,True,True,50.1944,40.0353,59.5341,77.2354,0,159
0.2,0.26,descend,urdf,0.2602,3.3458,True,True,52.4314,47.2587,59.0764,70.3191,0,159
0.2,0.26,descend,v6clip,0.2602,3.3458,True,True,52.4314,47.2587,59.0764,70.3191,0,159
0.2,0.26,approach,urdf,0.4176,5.0864,True,False,52.4314,43.1551,52.4905,79.268,0,159
0.2,0.26,approach,v6clip,0.4176,5.0864,True,False,52.4314,43.1551,52.4905,79.268,0,159
0.22,-0.26,descend,urdf,0.3863,4.9129,True,True,-49.7636,49.6575,53.2797,72.15,0,159
0.22,-0.26,descend,v6clip,0.3863,4.9129,True,True,-49.7636,49.6575,53.2797,72.15,0,159
0.22,-0.26,approach,urdf,0.5762,6.9959,True,False,-49.7636,45.5526,47.0446,80.4069,0,159
0.22,-0.26,approach,v6clip,0.5762,6.9959,True,False,-49.7636,45.5526,47.0446,80.4069,0,159
0.22,-0.24,descend,urdf,0.2389,3.0783,True,True,-47.4896,46.7858,60.2186,69.9172,0,159
0.22,-0.24,descend,v6clip,0.2389,3.0783,True,True,-47.4896,46.7858,60.2186,69.9172,0,159
0.22,-0.24,approach,urdf,0.39,4.7551,True,True,-47.4896,42.6751,53.5791,78.9907,0,159
0.22,-0.24,approach,v6clip,0.39,4.7551,True,True,-47.4896,42.6751,53.5791,78.9907,0,159
0.22,-0.22,descend,urdf,0.1326,1.7328,True,True,-45.0,43.9745,66.994,67.2987,0,159
0.22,-0.22,descend,v6clip,0.1326,1.7328,True,True,-45.0,43.9745,66.994,67.2987,0,159
0.22,-0.22,approach,urdf,0.2493,3.0626,True,True,-45.0,39.7736,60.1206,77.0432,0,159
0.22,-0.22,approach,v6clip,0.2493,3.0626,True,True,-45.0,39.7736,60.1206,77.0432,0,159
0.22,-0.2,descend,urdf,0.0586,0.7753,True,True,-42.2737,41.2839,73.4401,64.5007,0,159
0.22,-0.2,descend,v6clip,0.0586,0.7753,True,True,-42.2737,41.2839,73.4401,64.5007,0,159
0.22,-0.2,approach,urdf,0.1485,1.8397,True,True,-42.2737,36.9202,66.4593,74.7808,0,159
0.22,-0.2,approach,v6clip,0.1485,1.8397,True,True,-42.2737,36.9202,66.4593,74.7808,0,159
0.22,-0.18,descend,urdf,0.0148,0.1984,True,True,-39.2894,38.697,79.5828,61.5217,0,106
0.22,-0.18,descend,v6clip,0.0148,0.1984,True,True,-39.2894,38.697,79.5828,61.5217,0,106
0.22,-0.18,approach,urdf,0.079,0.9858,True,True,-39.2894,34.1825,72.4285,72.4032,0,159
0.22,-0.18,approach,v6clip,0.079,0.9858,True,True,-39.2894,34.1825,72.4285,72.4032,0,159
0.22,-0.16,descend,urdf,0.0255,0.3439,True,True,-36.0274,36.4307,84.9458,58.9673,0,159
0.22,-0.16,descend,v6clip,0.0255,0.3439,True,True,-36.0274,36.4307,84.9458,58.9673,0,159
0.22,-0.16,approach,urdf,0.0324,0.4065,True,True,-36.0274,31.613,77.9192,70.0614,0,159
0.22,-0.16,approach,v6clip,0.0324,0.4065,True,True,-36.0274,31.613,77.9192,70.0614,0,159
0.22,-0.14,descend,urdf,0.0282,0.3844,True,True,-32.4712,33.6699,91.2908,54.655,3,159
0.22,-0.14,descend,v6clip,0.0282,0.3844,True,True,-32.4712,33.6699,91.2908,54.655,3,159
0.22,-0.14,approach,urdf,1.3543,0.0836,True,True,-32.4712,28.8921,83.2162,67.8081,0,8
0.22,-0.14,approach,v6clip,1.3543,0.0836,True,True,-32.4712,28.8921,83.2162,67.8081,0,8
0.22,-0.12,descend,urdf,0.0145,0.1984,True,True,-28.6105,31.8104,95.6132,52.3781,3,100
0.22,-0.12,descend,v6clip,0.0145,0.1984,True,True,-28.6105,31.8104,95.6132,52.3781,3,100
0.22,-0.12,approach,urdf,0.0176,0.2227,True,True,-28.6105,27.1298,87.2173,65.8755,0,159
0.22,-0.12,approach,v6clip,0.0176,0.2227,True,True,-28.6105,27.1298,87.2173,65.8755,0,159
0.22,-0.1,descend,urdf,0.0314,0.4296,True,True,-24.444,29.9955,99.7704,49.8045,1,159
0.22,-0.1,descend,v6clip,0.0314,0.4296,True,True,-24.444,29.9955,99.7704,49.8045,1,159
0.22,-0.1,approach,urdf,0.0299,0.3776,True,True,-24.444,25.2762,90.9509,64.1505,0,159
0.22,-0.1,approach,v6clip,0.0299,0.3776,True,True,-24.444,25.2762,90.9509,64.1505,0,159
0.22,-0.08,descend,urdf,0.0184,0.2507,True,True,-19.9831,28.7175,102.724,48.3077,1,159
0.22,-0.08,descend,v6clip,0.0184,0.2507,True,True,-19.9831,28.7175,102.724,48.3077,1,159
0.22,-0.08,approach,urdf,0.0374,0.4719,True,True,-19.9831,23.7155,94.0415,62.7149,0,159
0.22,-0.08,approach,v6clip,0.0374,0.4719,True,True,-19.9831,23.7155,94.0415,62.7149,0,159
0.22,-0.06,descend,urdf,0.0146,0.1987,True,True,-15.2551,27.6614,105.1485,46.9914,1,130
0.22,-0.06,descend,v6clip,0.0146,0.1987,True,True,-15.2551,27.6614,105.1485,46.9914,1,130
0.22,-0.06,approach,urdf,0.0156,0.1972,True,True,-15.2551,21.9949,97.3152,60.4927,3,143
0.22,-0.06,approach,v6clip,0.0156,0.1972,True,True,-15.2551,21.9949,97.3152,60.4927,3,143
0.22,-0.04,descend,urdf,0.0147,0.1996,True,True,-10.3048,26.8783,106.9377,45.9844,1,64
0.22,-0.04,descend,v6clip,0.0147,0.1996,True,True,-10.3048,26.8783,106.9377,45.9844,1,64
0.22,-0.04,approach,urdf,0.0156,0.1971,True,True,-10.3048,21.0719,99.0825,59.6485,3,101
0.22,-0.04,approach,v6clip,0.0156,0.1971,True,True,-10.3048,21.0719,99.0825,59.6485,3,101
0.22,-0.02,descend,urdf,0.1713,0.0531,True,True,-5.1944,26.5877,107.7161,45.7494,1,7
0.22,-0.02,descend,v6clip,0.1713,0.0531,True,True,-5.1944,26.5877,107.7161,45.7494,1,7
0.22,-0.02,approach,urdf,0.0353,0.4468,True,True,-5.1944,20.351,100.4274,58.7747,1,159
0.22,-0.02,approach,v6clip,0.0353,0.4468,True,True,-5.1944,20.351,100.4274,58.7747,1,159
0.22,-0.0,descend,urdf,0.0146,0.1972,True,True,-0.0,26.4709,107.9162,45.81,1,17
0.22,-0.0,descend,v6clip,0.0146,0.1972,True,True,-0.0,26.4709,107.9162,45.81,1,17
0.22,-0.0,approach,urdf,0.0339,0.4288,True,True,-0.0,20.1754,100.7606,58.6352,1,159
0.22,-0.0,approach,v6clip,0.0339,0.4288,True,True,-0.0,20.1754,100.7606,58.6352,1,159
0.22,0.02,descend,urdf,0.1713,0.0531,True,True,5.1944,26.5877,107.7161,45.7494,1,7
0.22,0.02,descend,v6clip,0.1713,0.0531,True,True,5.1944,26.5877,107.7161,45.7494,1,7
0.22,0.02,approach,urdf,0.0353,0.4468,True,True,5.1944,20.351,100.4274,58.7747,1,159
0.22,0.02,approach,v6clip,0.0353,0.4468,True,True,5.1944,20.351,100.4274,58.7747,1,159
0.22,0.04,descend,urdf,0.0147,0.1996,True,True,10.3048,26.8783,106.9377,45.9844,1,64
0.22,0.04,descend,v6clip,0.0147,0.1996,True,True,10.3048,26.8783,106.9377,45.9844,1,64
0.22,0.04,approach,urdf,0.0156,0.1971,True,True,10.3048,21.0719,99.0825,59.6485,3,101
0.22,0.04,approach,v6clip,0.0156,0.1971,True,True,10.3048,21.0719,99.0825,59.6485,3,101
0.22,0.06,descend,urdf,0.0146,0.1987,True,True,15.2551,27.6614,105.1485,46.9914,1,130
0.22,0.06,descend,v6clip,0.0146,0.1987,True,True,15.2551,27.6614,105.1485,46.9914,1,130
0.22,0.06,approach,urdf,0.0156,0.1972,True,True,15.2551,21.9949,97.3152,60.4927,3,143
0.22,0.06,approach,v6clip,0.0156,0.1972,True,True,15.2551,21.9949,97.3152,60.4927,3,143
0.22,0.08,descend,urdf,0.0184,0.2507,True,True,19.9831,28.7175,102.724,48.3077,1,159
0.22,0.08,descend,v6clip,0.0184,0.2507,True,True,19.9831,28.7175,102.724,48.3077,1,159
0.22,0.08,approach,urdf,0.0374,0.4719,True,True,19.9831,23.7155,94.0415,62.7149,0,159
0.22,0.08,approach,v6clip,0.0374,0.4719,True,True,19.9831,23.7155,94.0415,62.7149,0,159
0.22,0.1,descend,urdf,0.0314,0.4296,True,True,24.444,29.9955,99.7704,49.8045,1,159
0.22,0.1,descend,v6clip,0.0314,0.4296,True,True,24.444,29.9955,99.7704,49.8045,1,159
0.22,0.1,approach,urdf,0.0299,0.3776,True,True,24.444,25.2762,90.9509,64.1505,0,159
0.22,0.1,approach,v6clip,0.0299,0.3776,True,True,24.444,25.2762,90.9509,64.1505,0,159
0.22,0.12,descend,urdf,0.0145,0.1984,True,True,28.6105,31.8104,95.6132,52.3781,3,100
0.22,0.12,descend,v6clip,0.0145,0.1984,True,True,28.6105,31.8104,95.6132,52.3781,3,100
0.22,0.12,approach,urdf,0.0176,0.2227,True,True,28.6105,27.1298,87.2173,65.8755,0,159
0.22,0.12,approach,v6clip,0.0176,0.2227,True,True,28.6105,27.1298,87.2173,65.8755,0,159
0.22,0.14,descend,urdf,0.0282,0.3844,True,True,32.4712,33.6699,91.2908,54.655,3,159
0.22,0.14,descend,v6clip,0.0282,0.3844,True,True,32.4712,33.6699,91.2908,54.655,3,159
0.22,0.14,approach,urdf,1.3543,0.0836,True,True,32.4712,28.8921,83.2162,67.8081,0,8
0.22,0.14,approach,v6clip,1.3543,0.0836,True,True,32.4712,28.8921,83.2162,67.8081,0,8
0.22,0.16,descend,urdf,0.0255,0.3439,True,True,36.0274,36.4307,84.9458,58.9673,0,159
0.22,0.16,descend,v6clip,0.0255,0.3439,True,True,36.0274,36.4307,84.9458,58.9673,0,159
0.22,0.16,approach,urdf,0.0324,0.4065,True,True,36.0274,31.613,77.9192,70.0614,0,159
0.22,0.16,approach,v6clip,0.0324,0.4065,True,True,36.0274,31.613,77.9192,70.0614,0,159
0.22,0.18,descend,urdf,0.0148,0.1984,True,True,39.2894,38.697,79.5828,61.5217,0,106
0.22,0.18,descend,v6clip,0.0148,0.1984,True,True,39.2894,38.697,79.5828,61.5217,0,106
0.22,0.18,approach,urdf,0.079,0.9858,True,True,39.2894,34.1825,72.4285,72.4032,0,159
0.22,0.18,approach,v6clip,0.079,0.9858,True,True,39.2894,34.1825,72.4285,72.4032,0,159
0.22,0.2,descend,urdf,0.0586,0.7753,True,True,42.2737,41.2839,73.4401,64.5007,0,159
0.22,0.2,descend,v6clip,0.0586,0.7753,True,True,42.2737,41.2839,73.4401,64.5007,0,159
0.22,0.2,approach,urdf,0.1485,1.8397,True,True,42.2737,36.9202,66.4593,74.7808,0,159
0.22,0.2,approach,v6clip,0.1485,1.8397,True,True,42.2737,36.9202,66.4593,74.7808,0,159
0.22,0.22,descend,urdf,0.1326,1.7328,True,True,45.0,43.9745,66.994,67.2987,0,159
0.22,0.22,descend,v6clip,0.1326,1.7328,True,True,45.0,43.9745,66.994,67.2987,0,159
0.22,0.22,approach,urdf,0.2493,3.0626,True,True,45.0,39.7736,60.1206,77.0432,0,159
0.22,0.22,approach,v6clip,0.2493,3.0626,True,True,45.0,39.7736,60.1206,77.0432,0,159
0.22,0.24,descend,urdf,0.2389,3.0783,True,True,47.4896,46.7858,60.2186,69.9172,0,159
0.22,0.24,descend,v6clip,0.2389,3.0783,True,True,47.4896,46.7858,60.2186,69.9172,0,159
0.22,0.24,approach,urdf,0.39,4.7551,True,True,47.4896,42.6751,53.5791,78.9907,0,159
0.22,0.24,approach,v6clip,0.39,4.7551,True,True,47.4896,42.6751,53.5791,78.9907,0,159
0.22,0.26,descend,urdf,0.3863,4.9129,True,True,49.7636,49.6575,53.2797,72.15,0,159
0.22,0.26,descend,v6clip,0.3863,4.9129,True,True,49.7636,49.6575,53.2797,72.15,0,159
0.22,0.26,approach,urdf,0.5762,6.9959,True,False,49.7636,45.5526,47.0446,80.4069,0,159
0.22,0.26,approach,v6clip,0.5762,6.9959,True,False,49.7636,45.5526,47.0446,80.4069,0,159
0.24,-0.26,descend,urdf,0.5503,6.9351,True,False,-47.2906,52.1131,47.3676,73.5841,0,159
0.24,-0.26,descend,v6clip,0.5503,6.9351,True,False,-47.2906,52.1131,47.3676,73.5841,0,159
0.24,-0.26,approach,urdf,0.7725,9.3873,True,False,-47.2906,47.9381,41.6528,81.0218,0,159
0.24,-0.26,approach,v6clip,0.7725,9.3873,True,False,-47.2906,47.9381,41.6528,81.0218,0,159
0.24,-0.24,descend,urdf,0.3733,4.7519,True,True,-45.0,49.4353,53.8163,71.9965,0,159
0.24,-0.24,descend,v6clip,0.3733,4.7519,True,True,-45.0,49.4353,53.8163,71.9965,0,159
0.24,-0.24,approach,urdf,0.5601,6.8022,True,False,-45.0,45.3332,47.5428,80.3218,0,159
0.24,-0.24,approach,v6clip,0.5601,6.8022,True,False,-45.0,45.3332,47.5428,80.3218,0,159
0.24,-0.22,descend,urdf,0.2389,3.0783,True,True,-42.5104,46.7858,60.2186,69.9172,0,159
0.24,-0.22,descend,v6clip,0.2389,3.0783,True,True,-42.5104,46.7858,60.2186,69.9172,0,159
0.24,-0.22,approach,urdf,0.39,4.7551,True,True,-42.5104,42.6751,53.5791,78.9907,0,159
0.24,-0.22,approach,v6clip,0.39,4.7551,True,True,-42.5104,42.6751,53.5791,78.9907,0,159
0.24,-0.2,descend,urdf,0.1408,1.837,True,True,-39.8056,44.2249,66.392,67.5461,0,159
0.24,-0.2,descend,v6clip,0.1408,1.837,True,True,-39.8056,44.2249,66.392,67.5461,0,159
0.24,-0.2,approach,urdf,0.2603,3.1952,True,True,-39.8056,40.0353,59.5341,77.2354,0,159
0.24,-0.2,approach,v6clip,0.2603,3.1952,True,True,-39.8056,40.0353,59.5341,77.2354,0,159
0.24,-0.18,descend,urdf,0.0711,0.9389,True,True,-36.8699,41.8048,72.1957,65.0606,0,159
