x,y,z_name,limits,pos_err_mm,tilt_deg,pos_ok,vertical_ok,q0,q1,q2,q3,seed_idx,iters
0.1,-0.26,descend,urdf,0.0241,0.3298,True,True,-68.9625,39.3741,83.6065,57.3492,0,159
0.1,-0.26,descend,v6clip,0.0241,0.3298,True,True,-68.9625,39.3741,83.6065,57.3492,0,159
0.1,-0.26,approach,urdf,0.0329,0.4213,True,True,-68.9625,34.2468,77.4181,67.9138,0,159
0.1,-0.26,approach,v6clip,0.0329,0.4213,True,True,-68.9625,34.2468,77.4181,67.9138,0,159
0.1,-0.24,descend,urdf,0.0142,0.198,True,True,-67.3801,35.3843,93.2391,51.1786,3,149
0.1,-0.24,descend,v6clip,0.0142,0.198,True,True,-67.3801,35.3843,93.2391,51.1786,3,149
0.1,-0.24,approach,urdf,0.0161,0.2076,True,True,-67.3801,30.4596,85.6215,64.1266,0,159
0.1,-0.24,approach,v6clip,0.0161,0.2076,True,True,-67.3801,30.4596,85.6215,64.1266,0,159
0.1,-0.22,descend,urdf,0.0199,0.2774,True,True,-65.556,32.0175,101.4246,46.2806,1,159
0.1,-0.22,descend,v6clip,0.0199,0.2774,True,True,-65.556,32.0175,101.4246,46.2806,1,159
0.1,-0.22,approach,urdf,0.021,0.2738,True,True,-65.556,26.2332,94.4125,59.0805,3,159
0.1,-0.22,approach,v6clip,0.021,0.2738,True,True,-65.556,26.2332,94.4125,59.0805,3,159
0.1,-0.2,descend,urdf,0.0143,0.1984,True,True,-63.4349,29.2142,108.3391,42.645,1,117
0.1,-0.2,descend,v6clip,0.0143,0.1984,True,True,-63.4349,29.2142,108.3391,42.645,1,117
0.1,-0.2,approach,urdf,0.028,0.3631,True,True,-63.4349,22.5226,101.923,55.1914,1,159
0.1,-0.2,approach,v6clip,0.028,0.3631,True,True,-63.4349,22.5226,101.923,55.1914,1,159
0.1,-0.18,descend,urdf,0.0271,0.3696,True,True,-60.9454,26.4597,115.1471,38.7628,1,159
0.1,-0.18,descend,v6clip,0.0271,0.3696,True,True,-60.9454,26.4597,115.1471,38.7628,1,159
0.1,-0.18,approach,urdf,0.0154,0.1969,True,True,-60.9454,19.1585,108.5362,52.1084,1,110
0.1,-0.18,approach,v6clip,0.0154,0.1969,True,True,-60.9454,19.1585,108.5362,52.1084,1,110
0.1,-0.16,descend,urdf,0.0207,0.2757,True,True,-57.9946,23.5038,122.4062,33.8143,2,159
0.1,-0.16,descend,v6clip,0.0207,0.2757,True,True,-57.9946,23.5038,122.4062,33.8143,2,159
0.1,-0.16,approach,urdf,0.016,0.1999,True,True,-57.9946,16.0884,114.3928,49.7187,1,124
0.1,-0.16,approach,v6clip,0.016,0.1999,True,True,-57.9946,16.0884,114.3928,49.7187,1,124
0.1,-0.14,descend,urdf,0.0154,0.1987,True,True,-54.4623,21.1227,128.4297,30.2489,2,82
0.1,-0.14,descend,v6clip,0.0154,0.1987,True,True,-54.4623,21.1227,128.4297,30.2489,2,82
0.1,-0.14,approach,urdf,0.0161,0.1966,True,True,-54.4623,12.9165,120.163,47.1172,1,159
0.1,-0.14,approach,v6clip,0.0161,0.1966,True,True,-54.4623,12.9165,120.163,47.1172,1,159
0.1,-0.12,descend,urdf,0.0161,0.1983,True,True,-50.1944,19.103,133.6939,27.4014,2,133
0.1,-0.12,descend,v6clip,0.0161,0.1983,True,True,-50.1944,19.103,133.6939,27.4014,2,133
0.1,-0.12,approach,urdf,0.0204,0.2409,True,True,-50.1944,9.921,125.3672,44.9527,1,159
0.1,-0.12,approach,v6clip,0.0204,0.2409,True,True,-50.1944,9.921,125.3672,44.9527,1,159
0.1,-0.1,descend,urdf,0.0214,0.2514,True,True,-45.0,17.1526,138.844,24.2548,2,159
0.1,-0.1,descend,v6clip,2.9019,3.1029,True,True,-44.9424,18.8079,135.0,29.295,4,16
0.1,-0.1,approach,urdf,0.0218,0.2487,True,True,-45.0,7.0755,130.0519,43.1213,1,159
0.1,-0.1,approach,v6clip,0.0218,0.2487,True,True,-45.0,7.0755,130.0519,43.1213,1,159
0.1,-0.08,descend,urdf,0.0316,0.3505,True,True,-38.6598,15.4892,143.3861,21.4752,2,159
0.1,-0.08,descend,v6clip,2.8399,8.1677,True,False,-38.6598,19.6885,135.0,33.4792,1,51
0.1,-0.08,approach,urdf,0.0395,0.4347,True,True,-38.6598,4.5723,133.967,41.8955,0,159
0.1,-0.08,approach,v6clip,0.0395,0.4347,True,True,-38.6598,4.5723,133.967,41.8955,0,159
0.1,-0.06,descend,urdf,0.0408,0.4255,True,True,-30.9638,14.1231,147.2561,19.0464,2,159
0.1,-0.06,descend,v6clip,2.7609,12.8098,True,False,-30.9638,20.895,135.0,36.9149,1,36
0.1,-0.06,approach,urdf,0.0339,0.3614,True,True,-30.9638,2.2263,137.3923,40.7428,0,159
0.1,-0.06,approach,v6clip,2.7584,2.1761,True,True,-30.954,3.7594,135.0,43.4167,4,18
0.1,-0.04,descend,urdf,0.0485,0.4795,True,True,-21.8014,13.1032,150.2645,17.1117,2,159
0.1,-0.04,descend,v6clip,2.1778,16.8869,True,False,-21.8014,22.238,135.0,39.6489,3,41
0.1,-0.04,approach,urdf,0.0294,0.3054,True,True,-21.8014,0.3517,139.9711,39.9825,0,159
0.1,-0.04,approach,v6clip,2.9459,5.6169,True,False,-21.8014,4.3603,135.0,46.2565,0,64
0.1,-0.02,descend,urdf,0.0494,0.4692,True,True,-11.3099,12.4546,152.2379,15.7767,4,159
0.1,-0.02,descend,v6clip,2.4859,19.303,True,False,-11.3099,23.157,135.0,41.146,0,41
0.1,-0.02,approach,urdf,0.0264,0.2703,True,True,-11.3099,-0.8777,141.5826,39.5654,0,159
0.1,-0.02,approach,v6clip,2.882,8.0607,True,False,-11.3099,4.9583,135.0,48.1024,3,50
0.1,-0.0,descend,urdf,0.0517,0.4841,True,True,-0.0,12.2429,152.9029,15.3383,4,159
0.1,-0.0,descend,v6clip,1.9905,20.4607,True,False,-0.0,23.615,135.0,41.8457,1,24
0.1,-0.0,approach,urdf,0.0254,0.2585,True,True,-0.0,-1.3085,142.1318,39.4352,0,159
0.1,-0.0,approach,v6clip,2.9805,8.8742,True,False,-0.0,5.1718,135.0,48.7024,1,35
0.1,0.02,descend,urdf,0.0494,0.4692,True,True,11.3099,12.4546,152.238,15.7766,4,159
0.1,0.02,descend,v6clip,2.4859,19.303,True,False,11.3099,23.157,135.0,41.146,0,41
0.1,0.02,approach,urdf,0.0264,0.2703,True,True,11.3099,-0.8777,141.5826,39.5654,0,159
0.1,0.02,approach,v6clip,2.882,8.0607,True,False,11.3099,4.9583,135.0,48.1024,3,50
0.1,0.04,descend,urdf,0.0485,0.4795,True,True,21.8014,13.1032,150.2645,17.1117,2,159
0.1,0.04,descend,v6clip,2.1778,16.8869,True,False,21.8014,22.238,135.0,39.6489,3,41
0.1,0.04,approach,urdf,0.0294,0.3054,True,True,21.8014,0.3517,139.9711,39.9825,0,159
0.1,0.04,approach,v6clip,2.9459,5.6169,True,False,21.8014,4.3603,135.0,46.2565,0,64
0.1,0.06,descend,urdf,0.0408,0.4255,True,True,30.9638,14.1231,147.2561,19.0464,2,159
0.1,0.06,descend,v6clip,2.7609,12.8098,True,False,30.9638,20.895,135.0,36.9149,1,36
0.1,0.06,approach,urdf,0.0339,0.3614,True,True,30.9638,2.2263,137.3923,40.7428,0,159
0.1,0.06,approach,v6clip,2.7999,2.1853,True,True,30.9638,3.8091,135.0,43.3761,2,9
0.1,0.08,descend,urdf,0.0316,0.3505,True,True,38.6598,15.4892,143.3861,21.4752,2,159
0.1,0.08,descend,v6clip,2.8399,8.1677,True,False,38.6598,19.6885,135.0,33.4792,1,51
0.1,0.08,approach,urdf,0.0395,0.4347,True,True,38.6598,4.5723,133.967,41.8955,0,159
0.1,0.08,approach,v6clip,0.0395,0.4347,True,True,38.6598,4.5723,133.967,41.8955,0,159
0.1,0.1,descend,urdf,0.0214,0.2514,True,True,45.0,17.1526,138.844,24.2548,2,159
0.1,0.1,descend,v6clip,2.751,3.1573,True,True,44.9738,18.8139,135.0,29.3434,4,16
0.1,0.1,approach,urdf,0.0218,0.2487,True,True,45.0,7.0755,130.0519,43.1213,1,159
0.1,0.1,approach,v6clip,0.0218,0.2487,True,True,45.0,7.0755,130.0519,43.1213,1,159
0.1,0.12,descend,urdf,0.0161,0.1983,True,True,50.1944,19.103,133.6939,27.4014,2,133
0.1,0.12,descend,v6clip,0.0161,0.1983,True,True,50.1944,19.103,133.6939,27.4014,2,133
0.1,0.12,approach,urdf,0.0204,0.2409,True,True,50.1944,9.921,125.3672,44.9527,1,159
0.1,0.12,approach,v6clip,0.0204,0.2409,True,True,50.1944,9.921,125.3672,44.9527,1,159
0.1,0.14,descend,urdf,0.0154,0.1987,True,True,54.4623,21.1227,128.4297,30.2489,2,82
0.1,0.14,descend,v6clip,0.0154,0.1987,True,True,54.4623,21.1227,128.4297,30.2489,2,82
0.1,0.14,approach,urdf,0.0161,0.1966,True,True,54.4623,12.9165,120.163,47.1172,1,159
0.1,0.14,approach,v6clip,0.0161,0.1966,True,True,54.4623,12.9165,120.163,47.1172,1,159
0.1,0.16,descend,urdf,0.0207,0.2757,True,True,57.9946,23.5038,122.4062,33.8143,2,159
0.1,0.16,descend,v6clip,0.0207,0.2757,True,True,57.9946,23.5038,122.4062,33.8143,2,159
0.1,0.16,approach,urdf,0.016,0.1999,True,True,57.9946,16.0884,114.3928,49.7187,1,124
0.1,0.16,approach,v6clip,0.016,0.1999,True,True,57.9946,16.0884,114.3928,49.7187,1,124
0.1,0.18,descend,urdf,0.0271,0.3696,True,True,60.9454,26.4597,115.1471,38.7628,1,159
0.1,0.18,descend,v6clip,0.0271,0.3696,True,True,60.9454,26.4597,115.1471,38.7628,1,159
0.1,0.18,approach,urdf,0.0154,0.1969,True,True,60.9454,19.1585,108.5362,52.1084,1,110
0.1,0.18,approach,v6clip,0.0154,0.1969,True,True,60.9454,19.1585,108.5362,52.1084,1,110
0.1,0.2,descend,urdf,0.0143,0.1984,True,True,63.4349,29.2142,108.3391,42.645,1,117
0.1,0.2,descend,v6clip,0.0143,0.1984,True,True,63.4349,29.2142,108.3391,42.645,1,117
0.1,0.2,approach,urdf,0.028,0.3631,True,True,63.4349,22.5226,101.923,55.1914,1,159
0.1,0.2,approach,v6clip,0.028,0.3631,True,True,63.4349,22.5226,101.923,55.1914,1,159
0.1,0.22,descend,urdf,0.0199,0.2774,True,True,65.556,32.0175,101.4246,46.2806,1,159
0.1,0.22,descend,v6clip,0.0199,0.2774,True,True,65.556,32.0175,101.4246,46.2806,1,159
0.1,0.22,approach,urdf,0.021,0.2738,True,True,65.556,26.2332,94.4125,59.0805,3,159
0.1,0.22,approach,v6clip,0.021,0.2738,True,True,65.556,26.2332,94.4125,59.0805,3,159
0.1,0.24,descend,urdf,0.0142,0.198,True,True,67.3801,35.3843,93.2391,51.1786,3,149
0.1,0.24,descend,v6clip,0.0142,0.198,True,True,67.3801,35.3843,93.2391,51.1786,3,149
0.1,0.24,approach,urdf,0.0161,0.2076,True,True,67.3801,30.4596,85.6215,64.1266,0,159
0.1,0.24,approach,v6clip,0.0161,0.2076,True,True,67.3801,30.4596,85.6215,64.1266,0,159
0.1,0.26,descend,urdf,0.0241,0.3298,True,True,68.9625,39.3741,83.6065,57.3492,0,159
0.1,0.26,descend,v6clip,0.0241,0.3298,True,True,68.9625,39.3741,83.6065,57.3492,0,159
0.1,0.26,approach,urdf,0.0329,0.4213,True,True,68.9625,34.2468,77.4181,67.9138,0,159
0.1,0.26,approach,v6clip,0.0329,0.4213,True,True,68.9625,34.2468,77.4181,67.9138,0,159
0.12,-0.26,descend,urdf,0.0595,0.1062,True,True,-65.2249,40.8559,79.9598,59.2905,0,13
0.12,-0.26,descend,v6clip,0.0595,0.1062,True,True,-65.2249,40.8559,79.9598,59.2905,0,13
0.12,-0.26,approach,urdf,0.0626,0.7975,True,True,-65.2249,35.846,73.8893,69.4673,0,159
0.12,-0.26,approach,v6clip,0.0626,0.7975,True,True,-65.2249,35.846,73.8893,69.4673,0,159
0.12,-0.24,descend,urdf,0.0326,0.4525,True,True,-63.4349,36.8215,89.7198,53.0062,3,159
0.12,-0.24,descend,v6clip,0.0326,0.4525,True,True,-63.4349,36.8215,89.7198,53.0062,3,159
0.12,-0.24,approach,urdf,1.0,0.1427,True,True,-63.4349,31.8389,82.3555,65.6629,0,9
0.12,-0.24,approach,v6clip,1.0,0.1427,True,True,-63.4349,31.8389,82.3555,65.6629,0,9
0.12,-0.22,descend,urdf,0.0143,0.1982,True,True,-61.3895,33.8823,96.9395,49.3764,3,103
0.12,-0.22,descend,v6clip,0.0143,0.1982,True,True,-61.3895,33.8823,96.9395,49.3764,3,103
0.12,-0.22,approach,urdf,0.0319,0.4129,True,True,-61.3895,28.5625,89.6451,62.2053,0,159
0.12,-0.22,approach,v6clip,0.0319,0.4129,True,True,-61.3895,28.5625,89.6451,62.2053,0,159
0.12,-0.2,descend,urdf,0.0142,0.1972,True,True,-59.0362,30.6114,104.8668,44.3246,1,103
0.12,-0.2,descend,v6clip,0.0142,0.1972,True,True,-59.0362,30.6114,104.8668,44.3246,1,103
0.12,-0.2,approach,urdf,0.0154,0.1999,True,True,-59.0362,24.5571,97.8457,57.3973,3,108
0.12,-0.2,approach,v6clip,0.0154,0.1999,True,True,-59.0362,24.5571,97.8457,57.3973,3,108
0.12,-0.18,descend,urdf,0.0162,0.2231,True,True,-56.3099,28.04,111.2269,40.9561,1,159
0.12,-0.18,descend,v6clip,0.0162,0.2231,True,True,-56.3099,28.04,111.2269,40.9561,1,159
0.12,-0.18,approach,urdf,0.0179,0.2314,True,True,-56.3099,21.1685,104.6177,53.9823,1,159
0.12,-0.18,approach,v6clip,0.0179,0.2314,True,True,-56.3099,21.1685,104.6177,53.9823,1,159
0.12,-0.16,descend,urdf,0.0326,0.4408,True,True,-53.1301,25.5776,117.3444,37.5188,1,159
0.12,-0.16,descend,v6clip,0.0326,0.4408,True,True,-53.1301,25.5776,117.3444,37.5188,1,159
0.12,-0.16,approach,urdf,0.843,0.0799,True,True,-53.1301,18.273,110.6368,51.0103,1,8
0.12,-0.16,approach,v6clip,0.843,0.0799,True,True,-53.1301,18.273,110.6368,51.0103,1,8
0.12,-0.14,descend,urdf,0.016,0.212,True,True,-49.3987,22.9011,123.9283,32.9586,2,159
0.12,-0.14,descend,v6clip,0.016,0.212,True,True,-49.3987,22.9011,123.9283,32.9586,2,159
0.12,-0.14,approach,urdf,0.0158,0.196,True,True,-49.3987,15.2673,115.9104,49.0183,1,139
0.12,-0.14,approach,v6clip,0.0158,0.196,True,True,-49.3987,15.2673,115.9104,49.0183,1,139
0.12,-0.12,descend,urdf,0.0155,0.1982,True,True,-45.0,20.7911,129.2755,29.7351,2,37
0.12,-0.12,descend,v6clip,0.0155,0.1982,True,True,-45.0,20.7911,129.2755,29.7351,2,37
0.12,-0.12,approach,urdf,0.017,0.2059,True,True,-45.0,12.4764,120.9438,46.7856,1,159
0.12,-0.12,approach,v6clip,0.017,0.2059,True,True,-45.0,12.4764,120.9438,46.7856,1,159
0.12,-0.1,descend,urdf,0.0161,0.1983,True,True,-39.8056,19.103,133.6939,27.4014,2,133
0.12,-0.1,descend,v6clip,0.0161,0.1983,True,True,-39.8056,19.103,133.6939,27.4014,2,133
0.12,-0.1,approach,urdf,0.0204,0.2409,True,True,-39.8056,9.921,125.3672,44.9527,1,159
0.12,-0.1,approach,v6clip,0.0204,0.2409,True,True,-39.8056,9.921,125.3672,44.9527,1,159
0.12,-0.08,descend,urdf,0.0193,0.2288,True,True,-33.6901,17.5097,137.8872,24.8319,2,159
0.12,-0.08,descend,v6clip,2.6878,2.1716,True,True,-33.6161,18.7136,135.0,28.458,4,13
0.12,-0.08,approach,urdf,0.0217,0.2493,True,True,-33.6901,7.6193,129.1774,43.4526,1,159
0.12,-0.08,approach,v6clip,0.0217,0.2493,True,True,-33.6901,7.6193,129.1774,43.4526,1,159
0.12,-0.06,descend,urdf,0.0269,0.3066,True,True,-26.5651,16.2403,141.3159,22.7504,2,159
0.12,-0.06,descend,v6clip,2.9922,5.7621,True,False,-26.5651,19.2054,135.0,31.5568,1,72
0.12,-0.06,approach,urdf,0.0423,0.474,True,True,-26.5651,5.801,132.0898,42.5832,0,159
0.12,-0.06,approach,v6clip,0.0423,0.474,True,True,-26.5651,5.801,132.0898,42.5832,0,159
0.12,-0.04,descend,urdf,0.0329,0.3613,True,True,-18.4349,15.2982,143.9184,21.1447,2,159
0.12,-0.04,descend,v6clip,2.8324,8.7868,True,False,-18.4349,19.8284,135.0,33.9584,0,70
0.12,-0.04,approach,urdf,0.0387,0.4246,True,True,-18.4349,4.2536,134.4448,41.7263,0,159
0.12,-0.04,approach,v6clip,0.0387,0.4246,True,True,-18.4349,4.2536,134.4448,41.7263,0,159
0.12,-0.02,descend,urdf,0.0367,0.3935,True,True,-9.4623,14.717,145.5546,20.1219,2,159
0.12,-0.02,descend,v6clip,2.9605,10.6615,True,False,-9.4623,20.2895,135.0,35.372,0,62
0.12,-0.02,approach,urdf,0.0364,0.3935,True,True,-9.4623,3.2661,135.9005,41.2269,0,159
0.12,-0.02,approach,v6clip,2.9847,0.1911,True,True,-9.4517,3.5019,135.0,41.6892,4,15
0.12,-0.0,descend,urdf,0.038,0.4042,True,True,-0.0,14.5205,146.114,19.7697,2,159
0.12,-0.0,descend,v6clip,2.8144,11.3947,True,False,-0.0,20.489,135.0,35.9058,3,53
0.12,-0.0,approach,urdf,0.0356,0.3828,True,True,-0.0,2.9256,136.3936,41.0635,0,159
0.12,-0.0,approach,v6clip,2.7586,0.9022,True,True,0.0009,3.5988,135.0,42.3034,4,16
0.12,0.02,descend,urdf,0.0367,0.3935,True,True,9.4623,14.717,145.5546,20.1219,2,159
0.12,0.02,descend,v6clip,2.9605,10.6615,True,False,9.4623,20.2895,135.0,35.372,0,62
0.12,0.02,approach,urdf,0.0364,0.3935,True,True,9.4623,3.2661,135.9005,41.2269,0,159
0.12,0.02,approach,v6clip,2.9882,0.1894,True,True,9.4552,3.5011,135.0,41.6883,4,15
0.12,0.04,descend,urdf,0.0329,0.3613,True,True,18.4349,15.2982,143.9184,21.1447,2,159
0.12,0.04,descend,v6clip,2.8324,8.7868,True,False,18.4349,19.8284,135.0,33.9584,0,70
0.12,0.04,approach,urdf,0.0387,0.4246,True,True,18.4349,4.2536,134.4448,41.7263,0,159
0.12,0.04,approach,v6clip,0.0387,0.4246,True,True,18.4349,4.2536,134.4448,41.7263,0,159
0.12,0.06,descend,urdf,0.0269,0.3066,True,True,26.5651,16.2403,141.3159,22.7504,2,159
0.12,0.06,descend,v6clip,2.9922,5.7621,True,False,26.5651,19.2054,135.0,31.5568,1,72
0.12,0.06,approach,urdf,0.0423,0.474,True,True,26.5651,5.801,132.0898,42.5832,0,159
0.12,0.06,approach,v6clip,0.0423,0.474,True,True,26.5651,5.801,132.0898,42.5832,0,159
0.12,0.08,descend,urdf,0.0193,0.2288,True,True,33.6901,17.5097,137.8872,24.8319,2,159
0.12,0.08,descend,v6clip,2.9171,2.0916,True,True,33.5913,18.7091,135.0,28.3825,4,12
0.12,0.08,approach,urdf,0.0217,0.2493,True,True,33.6901,7.6193,129.1774,43.4526,1,159
0.12,0.08,approach,v6clip,0.0217,0.2493,True,True,33.6901,7.6193,129.1774,43.4526,1,159
0.12,0.1,descend,urdf,0.0161,0.1983,True,True,39.8056,19.103,133.6939,27.4014,2,133
0.12,0.1,descend,v6clip,0.0161,0.1983,True,True,39.8056,19.103,133.6939,27.4014,2,133
0.12,0.1,approach,urdf,0.0204,0.2409,True,True,39.8056,9.921,125.3672,44.9527,1,159
0.12,0.1,approach,v6clip,0.0204,0.2409,True,True,39.8056,9.921,125.3672,44.9527,1,159
0.12,0.12,descend,urdf,0.0155,0.1982,True,True,45.0,20.7911,129.2755,29.7351,2,37
0.12,0.12,descend,v6clip,0.0155,0.1982,True,True,45.0,20.7911,129.2755,29.7351,2,37
0.12,0.12,approach,urdf,0.017,0.2059,True,True,45.0,12.4764,120.9438,46.7856,1,159
0.12,0.12,approach,v6clip,0.017,0.2059,True,True,45.0,12.4764,120.9438,46.7856,1,159
0.12,0.14,descend,urdf,0.016,0.212,True,True,49.3987,22.9011,123.9283,32.9586,2,159
0.12,0.14,descend,v6clip,0.016,0.212,True,True,49.3987,22.9011,123.9283,32.9586,2,159
0.12,0.14,approach,urdf,0.0158,0.196,True,True,49.3987,15.2673,115.9104,49.0183,1,139
0.12,0.14,approach,v6clip,0.0158,0.196,True,True,49.3987,15.2673,115.9104,49.0183,1,139
0.12,0.16,descend,urdf,0.0326,0.4408,True,True,53.1301,25.5776,117.3444,37.5188,1,159
0.12,0.16,descend,v6clip,0.0326,0.4408,True,True,53.1301,25.5776,117.3444,37.5188,1,159
0.12,0.16,approach,urdf,0.843,0.0799,True,True,53.1301,18.273,110.6368,51.0103,1,8
0.12,0.16,approach,v6clip,0.843,0.0799,True,True,53.1301,18.273,110.6368,51.0103,1,8
0.12,0.18,descend,urdf,0.0162,0.2231,True,True,56.3099,28.04,111.2269,40.9561,1,159
0.12,0.18,descend,v6clip,0.0162,0.2231,True,True,56.3099,28.04,111.2269,40.9561,1,159
0.12,0.18,approach,urdf,0.0179,0.2314,True,True,56.3099,21.1685,104.6177,53.9823,1,159
0.12,0.18,approach,v6clip,0.0179,0.2314,True,True,56.3099,21.1685,104.6177,53.9823,1,159
0.12,0.2,descend,urdf,0.0142,0.1972,True,True,59.0362,30.6114,104.8668,44.3246,1,103
0.12,0.2,descend,v6clip,0.0142,0.1972,True,True,59.0362,30.6114,104.8668,44.3246,1,103
0.12,0.2,approach,urdf,0.0154,0.1999,True,True,59.0362,24.5571,97.8457,57.3973,3,108
0.12,0.2,approach,v6clip,0.0154,0.1999,True,True,59.0362,24.5571,97.8457,57.3973,3,108
0.12,0.22,descend,urdf,0.0143,0.1982,True,True,61.3895,33.8823,96.9395,49.3764,3,103
0.12,0.22,descend,v6clip,0.0143,0.1982,True,True,61.3895,33.8823,96.9395,49.3764,3,103
0.12,0.22,approach,urdf,0.0319,0.4129,True,True,61.3895,28.5625,89.6451,62.2053,0,159
0.12,0.22,approach,v6clip,0.0319,0.4129,True,True,61.3895,28.5625,89.6451,62.2053,0,159
0.12,0.24,descend,urdf,0.0326,0.4525,True,True,63.4349,36.8215,89.7198,53.0062,3,159
0.12,0.24,descend,v6clip,0.0326,0.4525,True,True,63.4349,36.8215,89.7198,53.0062,3,159
0.12,0.24,approach,urdf,1.0,0.1427,True,True,63.4349,31.8389,82.3555,65.6629,0,9
0.12,0.24,approach,v6clip,1.0,0.1427,True,True,63.4349,31.8389,82.3555,65.6629,0,9
0.12,0.26,descend,urdf,0.0595,0.1062,True,True,65.2249,40.8559,79.9598,59.2905,0,13
0.12,0.26,descend,v6clip,0.0595,0.1062,True,True,65.2249,40.8559,79.9598,59.2905,0,13
0.12,0.26,approach,urdf,0.0626,0.7975,True,True,65.2249,35.846,73.8893,69.4673,0,159
0.12,0.26,approach,v6clip,0.0626,0.7975,True,True,65.2249,35.846,73.8893,69.4673,0,159
0.14,-0.26,descend,urdf,0.0307,0.4142,True,True,-61.6992,42.4846,75.966,61.1352,0,159
0.14,-0.26,descend,v6clip,0.0307,0.4142,True,True,-61.6992,42.4846,75.966,61.1352,0,159
0.14,-0.26,approach,urdf,0.105,1.3309,True,True,-61.6992,37.6827,69.7918,71.1947,0,159
0.14,-0.26,approach,v6clip,0.105,1.3309,True,True,-61.6992,37.6827,69.7918,71.1947,0,159
0.14,-0.24,descend,urdf,0.026,0.3555,True,True,-59.7436,39.2424,83.9297,57.1835,0,159
0.14,-0.24,descend,v6clip,0.026,0.3555,True,True,-59.7436,39.2424,83.9297,57.1835,0,159
0.14,-0.24,approach,urdf,0.0305,0.3904,True,True,-59.7436,34.0994,77.7414,67.7688,0,159
0.14,-0.24,approach,v6clip,0.0305,0.3904,True,True,-59.7436,34.0994,77.7414,67.7688,0,159
0.14,-0.22,descend,urdf,0.0144,0.1999,True,True,-57.5288,35.5278,92.8901,51.3822,3,158
0.14,-0.22,descend,v6clip,0.0144,0.1999,True,True,-57.5288,35.5278,92.8901,51.3822,3,158
0.14,-0.22,approach,urdf,0.0154,0.1983,True,True,-57.5288,30.6224,85.2745,64.3014,0,155
0.14,-0.22,approach,v6clip,0.0154,0.1983,True,True,-57.5288,30.6224,85.2745,64.3014,0,155
0.14,-0.2,descend,urdf,0.0243,0.3398,True,True,-55.008,32.4157,100.4466,46.7979,1,159
0.14,-0.2,descend,v6clip,0.0243,0.3398,True,True,-55.008,32.4157,100.4466,46.7979,1,159
0.14,-0.2,approach,urdf,0.0258,0.3362,True,True,-55.008,26.7048,93.4342,59.5247,3,159
0.14,-0.2,approach,v6clip,0.0258,0.3362,True,True,-55.008,26.7048,93.4342,59.5247,3,159
0.14,-0.18,descend,urdf,0.0142,0.1972,True,True,-52.125,29.95,106.536,43.7113,1,13
0.14,-0.18,descend,v6clip,0.0142,0.1972,True,True,-52.125,29.95,106.536,43.7113,1,13
0.14,-0.18,approach,urdf,0.035,0.4548,True,True,-52.125,23.3479,100.263,55.9343,1,159
0.14,-0.18,approach,v6clip,0.035,0.4548,True,True,-52.125,23.3479,100.263,55.9343,1,159
0.14,-0.16,descend,urdf,0.0203,0.2789,True,True,-48.8141,27.4706,112.6374,40.1709,1,159
0.14,-0.16,descend,v6clip,0.0203,0.2789,True,True,-48.8141,27.4706,112.6374,40.1709,1,159
0.14,-0.16,approach,urdf,0.0155,0.199,True,True,-48.8141,20.4582,106.0139,53.3289,1,151
0.14,-0.16,approach,v6clip,0.0155,0.199,True,True,-48.8141,20.4582,106.0139,53.3289,1,151
0.14,-0.14,descend,urdf,0.0344,0.4633,True,True,-45.0,25.2801,118.0872,37.096,1,159
0.14,-0.14,descend,v6clip,0.0344,0.4633,True,True,-45.0,25.2801,118.0872,37.096,1,159
0.14,-0.14,approach,urdf,0.0156,0.1977,True,True,-45.0,17.8716,111.0412,51.285,1,21
0.14,-0.14,approach,v6clip,0.0156,0.1977,True,True,-45.0,17.8716,111.0412,51.285,1,21
0.14,-0.12,descend,urdf,0.016,0.212,True,True,-40.6013,22.9011,123.9283,32.9586,2,159
0.14,-0.12,descend,v6clip,0.016,0.212,True,True,-40.6013,22.9011,123.9283,32.9586,2,159
0.14,-0.12,approach,urdf,0.0158,0.196,True,True,-40.6013,15.2673,115.9104,49.0183,1,139
0.14,-0.12,approach,v6clip,0.0158,0.196,True,True,-40.6013,15.2673,115.9104,49.0183,1,139
0.14,-0.1,descend,urdf,0.0154,0.1987,True,True,-35.5377,21.1227,128.4297,30.2489,2,82
0.14,-0.1,descend,v6clip,0.0154,0.1987,True,True,-35.5377,21.1227,128.4297,30.2489,2,82
0.14,-0.1,approach,urdf,0.0161,0.1966,True,True,-35.5377,12.9165,120.163,47.1172,1,159
0.14,-0.1,approach,v6clip,0.0161,0.1966,True,True,-35.5377,12.9165,120.163,47.1172,1,159
0.14,-0.08,descend,urdf,0.0158,0.1982,True,True,-29.7449,19.7957,131.8992,28.5033,2,104
0.14,-0.08,descend,v6clip,0.0158,0.1982,True,True,-29.7449,19.7957,131.8992,28.5033,2,104
0.14,-0.08,approach,urdf,0.0194,0.2313,True,True,-29.7449,10.8789,123.7319,45.6205,1,159
0.14,-0.08,approach,v6clip,0.0194,0.2313,True,True,-29.7449,10.8789,123.7319,45.6205,1,159
0.14,-0.06,descend,urdf,0.0163,0.1987,True,True,-23.1986,18.5753,135.0709,26.5525,2,147
0.14,-0.06,descend,v6clip,0.1166,0.2311,True,True,-23.1986,18.6002,135.0,26.6308,2,159
