sample,host_elapsed_s,mono_ns,phase,door_deg,lip_height_cm,shoulder_deg,shoulder_load_raw,elbow_load_raw,wrist_load_raw,arm_target_error_deg,torque_command,target_door_deg,q_0_deg,q_1_deg,q_2_deg,q_3_deg,q_4_deg,q_5_deg
25,0.497219692,14384080815197,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
26,0.513681262,14384097276767,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
27,0.530452401,14384114047906,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
28,0.552475183,14384136070688,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
29,0.569099698,14384152695203,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
30,0.585935812,14384169531317,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
31,0.610076052,14384193671557,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
32,0.624235818,14384207831323,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
33,0.640854151,14384224449656,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
34,0.657306292,14384240901797,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
35,0.679110243,14384262705748,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
36,0.695249616,14384278845121,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
37,0.722420677,14384306016182,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
38,0.738916072,14384322511577,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
39,0.755455774,14384339051279,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
40,0.777375184,14384360970689,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
41,0.793937033,14384377532538,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
42,0.813107397,14384396702902,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
43,0.832633743,14384416229248,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
44,0.849158223,14384432753728,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
45,0.865860076,14384449455581,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
46,0.882736427,14384466331932,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
47,0.90472193,14384488317435,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
48,0.920866006,14384504461511,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
49,0.938599492,14384522194997,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
50,0.965459594,14384549055099,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
51,0.982009073,14384565604578,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
52,0.998555924,14384582151429,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
53,1.020384421,14384603979926,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
54,1.037104904,14384620700409,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
55,1.053507741,14384637103246,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
56,1.0758154,14384659410905,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
57,1.092291502,14384675887007,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
58,1.108830347,14384692425852,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
59,1.125395369,14384708990874,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
60,1.147475048,14384731070553,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
61,1.163634216,14384747229721,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
62,1.190471872,14384774067377,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
63,1.207003794,14384790599299,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
64,1.223471053,14384807066558,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
65,1.2456199,14384829215405,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
66,1.262280002,14384845875507,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
67,1.27869489,14384862290395,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
68,1.300668867,14384884264372,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
69,1.317301875,14384900897380,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
70,1.333733463,14384917328968,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
71,1.350428395,14384934023900,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
72,1.372202551,14384955798056,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
73,1.388688637,14384972284142,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
74,1.41519598,14384998791485,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
75,1.431757992,14385015353497,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
76,1.448337754,14385031933259,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
77,1.470475184,14385054070689,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
78,1.486909655,14385070505160,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,-1.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
79,1.503552901,14385087148406,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
80,1.525631854,14385109227359,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
81,1.542173061,14385125768566,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
82,1.558805214,14385142400719,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
83,1.575298787,14385158894292,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
84,1.597246289,14385180841794,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
85,1.613836795,14385197432300,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
86,1.630633792,14385214229297,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
87,1.652756859,14385236352364,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
88,1.6681469,14385251742405,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
89,1.69428719,14385277882695,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
90,1.710875852,14385294471357,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
91,1.727703641,14385311299146,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
92,1.749447714,14385333043219,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
93,1.765993229,14385349588734,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
94,1.782518077,14385366113582,preflight,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
95,1.804585407,14385388180912,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,0.0,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
96,1.820983881,14385404579386,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
97,1.838973831,14385422569336,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
98,1.855658835,14385439254340,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
99,1.877740658,14385461336163,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
100,1.894439787,14385478035292,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
101,1.910949068,14385494544573,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
102,1.932809788,14385516405293,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
103,1.949522151,14385533117656,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
104,1.966219718,14385549815223,p1,2.724609384473183,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.724609384473183
105,1.988041769,14385571637274,p1,2.812500021626448,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.812500021626448
106,2.00472909,14385588324595,p1,2.812500021626448,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.812500021626448
107,2.02121901,14385604814515,p1,2.812500021626448,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.812500021626448
108,2.037783909,14385621379414,p1,2.9003906014839345,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.9003906014839345
109,2.060071553,14385643667058,p1,2.9003906014839345,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.9003906014839345
110,2.076576442,14385660171947,p1,2.9882812386371995,50.62906493083881,2.9882812621402994,104.0,13.0,9.0,2.2882812621402993,200.0,2.724609384473183,0.8789062569410163,2.9882812621402994,91.49414061417382,87.97851564370553,0.17578127430651508,2.9882812386371995
