step,phase,physics_time_s,object_speed_mps,object_ang_speed_radps,object_tilt_deg,object_disp_xy_mm,object_z_delta_mm,tcp_error_mm,commanded_tcp_error_mm,joint_tracking_error_max_rad,max_robot_filter,max_robot_filter_force_n,witness_source,object_pos_w_m_x,object_pos_w_m_y,object_pos_w_m_z,object_pos_local_m_x,object_pos_local_m_y,object_pos_local_m_z,object_lin_vel_w_mps_x,object_lin_vel_w_mps_y,object_lin_vel_w_mps_z,object_ang_vel_w_radps_x,object_ang_vel_w_radps_y,object_ang_vel_w_radps_z,object_disp_w_m_x,object_disp_w_m_y,object_disp_w_m_z,target_tcp_local_m_x,target_tcp_local_m_y,target_tcp_local_m_z,actual_tcp_local_m_x,actual_tcp_local_m_y,actual_tcp_local_m_z,commanded_tcp_local_m_x,commanded_tcp_local_m_y,commanded_tcp_local_m_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,actual_base_link_to_link1_rad,actual_link1_to_link2_rad,actual_link2_to_link3_rad,actual_link3_to_link4_rad,actual_link4_to_link5_rad,actual_link5_to_gripper_link_rad,commanded_base_link_to_link1_rad,commanded_link1_to_link2_rad,commanded_link2_to_link3_rad,commanded_link3_to_link4_rad,commanded_link4_to_link5_rad,commanded_link5_to_gripper_link_rad,sensor_net_force_norm_n,sensor_net_force_x_n,sensor_net_force_y_n,sensor_net_force_z_n,support_table_force_norm_n,support_table_force_x_n,support_table_force_y_n,support_table_force_z_n,support_table_contact_point_x_w_m,support_table_contact_point_y_w_m,support_table_contact_point_z_w_m,link4_force_norm_n,link4_force_x_n,link4_force_y_n,link4_force_z_n,link4_contact_point_x_w_m,link4_contact_point_y_w_m,link4_contact_point_z_w_m,link5_force_norm_n,link5_force_x_n,link5_force_y_n,link5_force_z_n,link5_contact_point_x_w_m,link5_contact_point_y_w_m,link5_contact_point_z_w_m,gripper_link_force_norm_n,gripper_link_force_x_n,gripper_link_force_y_n,gripper_link_force_z_n,gripper_link_contact_point_x_w_m,gripper_link_contact_point_y_w_m,gripper_link_contact_point_z_w_m,robot_root_pos_w_m_x,robot_root_pos_w_m_y,robot_root_pos_w_m_z,robot_root_quat_w,robot_root_quat_x,robot_root_quat_y,robot_root_quat_z,robot_root_position_drift_m,robot_root_rotation_drift_rad,object_bottom_z_local_m,object_bottom_table_gap_mm
54,sole_support_canonical_target_settle,0.275,0.0027911714203321795,0.06289130994178851,4.544484391351918,9.827697787908411,1.2048665447235152,5.6733789547660995,0.8178119166311656,0.01723337173461914,gripper_link,2.324817395572821,sensor_mean_gripper_link,0.3097986578941345,-0.0007549485308118165,0.03408786654472351,0.3097986578941345,-0.0007549485308118165,0.03408786654472351,-0.0020833017770200968,-0.001764275599271059,-0.0005812256131321192,0.043188195675611496,-0.042824920266866684,0.016003837808966637,0.009798657894134533,-0.0007549485308118165,0.0012048665447235152,0.293,0.011,0.032882999999999996,0.2874854505062103,0.011456923559308052,0.03163072466850281,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992135167121887,0.0042711528949439526,0.03941697999835014,0.0005908685852773488,0.039835043251514435,0.5403226017951965,1.9859726428985596,0.1853404939174652,0.0001283538294956088,-1.0992232818418657e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.392168089004278,2.1171185970306396,-0.9440435171127319,9.101615905761719,9.278721809387207,0.0,0.0,9.278721809387207,0.3062540888786316,-0.00037285173311829567,-0.011448223143815994,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.324817395572821,2.1171185970306396,-0.9440435171127319,-0.17710620164871216,0.29638445377349854,0.005945613142102957,0.06027449294924736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117621072972345,-0.0006210729723461761
55,sole_support_canonical_target_settle,0.28,0.005325638480470504,0.11746862714142292,4.502529885468333,9.793849634310586,1.195001976013188,5.7447467387076045,0.8178119166311656,0.017380952835083008,gripper_link,1.825166308571705,sensor_mean_gripper_link,0.30976352095603943,-0.0007701618014834821,0.034078001976013184,0.30976352095603943,-0.0007701618014834821,0.034078001976013184,-0.0030335199553519487,-0.004267245065420866,-0.0009750904864631593,0.09525062888860703,-0.06756415963172913,0.012699621729552746,0.00976352095603944,-0.0007701618014834821,0.001195001976013188,0.293,0.011,0.032882999999999996,0.28742754459381104,0.011464270763099194,0.0315660685300827,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992279410362244,0.004436759743839502,0.03903051093220711,0.0005867519648745656,0.03986816480755806,0.540471613407135,1.9861202239990234,0.18535862863063812,0.00013753522944170982,1.831773344118659e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.47837608604717,1.6627473831176758,-0.7399621605873108,8.280735969543457,8.418428421020508,0.0,0.0,8.418428421020508,0.30625367164611816,-0.00037294114008545876,-0.011443834751844406,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.825166308571705,1.6627473831176758,-0.7399621605873108,-0.137692391872406,0.29631921648979187,0.005928415805101395,0.060290005058050156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117675046833871,-0.0006750468338721782
56,sole_support_canonical_target_settle,0.28500000000000003,0.0026303200538713876,0.062245251017377067,4.466540849048361,9.765066981397048,1.1655312044620558,5.833306372831615,0.8178119166311656,0.017685532569885254,gripper_link,1.807148018031934,sensor_mean_gripper_link,0.3097345232963562,-0.0007717443513683975,0.03404853120446205,0.3097345232963562,-0.0007717443513683975,0.03404853120446205,-0.0024701268412172794,0.0001121728346333839,-0.0008969248738139868,0.0023382105864584446,-0.05572381988167763,0.027638016268610954,0.009734523296356212,-0.0007717443513683975,0.0011655312044620558,0.293,0.011,0.032882999999999996,0.28734779357910156,0.011408351361751556,0.03149978816509247,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992402791976929,0.004452475346624851,0.03871284797787666,0.0005841475212946534,0.039685189723968506,0.5405678153038025,1.9864248037338257,0.18528705835342407,0.0001163307242677547,5.902457360207336e-06,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.619614359458918,1.6531625986099243,-0.7280417680740356,8.42821216583252,8.563547236181044,0.006230673287063837,0.0034529604017734528,8.563544273376465,0.30625274777412415,-0.0003735071513801813,-0.011450065299868584,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.807148018031934,1.6469318866729736,-0.7314947247505188,-0.1353321373462677,0.29625678062438965,0.005894834641367197,0.06025894358754158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012138710445275903,-0.021710445275904128
57,sole_support_canonical_target_settle,0.29,0.0014395047375165989,0.028969542264385563,4.427863364369584,9.734898473408398,1.1558976037502333,5.852705794136117,0.8178119166311656,0.01785862445831299,gripper_link,2.6272744046119807,sensor_mean_gripper_link,0.3097051978111267,-0.0007598577067255974,0.03403889760375023,0.3097051978111267,-0.0007598577067255974,0.03403889760375023,-0.0005287459352985024,0.0013107156846672297,-0.00027317763306200504,-0.02300954982638359,-0.008342083543539047,0.015498536638915539,0.00970519781112672,-0.0007598577067255974,0.0011558976037502333,0.293,0.011,0.032882999999999996,0.287315309047699,0.011431420221924782,0.03155924379825592,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992533922195435,0.004320784937590361,0.038388386368751526,0.0005882612313143909,0.03977002575993538,0.5402634143829346,1.9865978956222534,0.18535581231117249,0.00012019685527775437,4.158642874507734e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.842355711065117,2.399073839187622,-1.0463322401046753,9.487971305847168,9.683277667663766,0.0040555065497756,0.01589132845401764,9.683263778686523,0.30625247955322266,-0.0003744298592209816,-0.011465906165540218,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.6272744046119807,2.3950183391571045,-1.0622235536575317,-0.19529227912425995,0.2962022125720978,0.005884411744773388,0.0601484514772892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012139258219182221,-0.022258219182221678
58,sole_support_canonical_target_settle,0.295,0.0007098603580272222,0.026283591076139933,4.391333226769098,9.705966049744953,1.1690292520523116,5.897023252629772,0.8178119166311656,0.0180361270904541,gripper_link,2.3322664925214274,sensor_mean_gripper_link,0.3096764385700226,-0.0007565140840597451,0.03405202925205231,0.3096764385700226,-0.0007565140840597451,0.03405202925205231,-6.345331348711625e-05,-0.0007069583516567945,-9.235471225110814e-06,0.02002730779349804,0.001772577641531825,0.016929030418395996,0.009676438570022594,-0.0007565140840597451,0.0011690292520523116,0.293,0.011,0.032882999999999996,0.28726935386657715,0.011444433592259884,0.03156502544879913,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992656111717224,0.004285387694835663,0.038071807473897934,0.0005771371070295572,0.039821527898311615,0.5401491522789001,1.9867753982543945,0.1853955090045929,0.00012195097224321216,-1.7096574156383326e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.397965981491861,2.126783609390259,-0.9416764378547668,9.105591773986816,9.277359008789062,0.0,0.0,9.277359008789062,0.3062525987625122,-0.00037332577630877495,-0.011471900157630444,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.3322664925214274,2.126783609390259,-0.9416764378547668,-0.17176716029644012,0.29616060853004456,0.0058921463787555695,0.06022360920906067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117525859799569,-0.0005258597995695669
59,sole_support_canonical_target_settle,0.3,0.0005978364073971838,0.022765000124354628,4.368388970463737,9.687920493320926,1.142371074676518,5.93755796889532,0.8178119166311656,0.01813352108001709,gripper_link,2.001645936232701,sensor_mean_gripper_link,0.30965882539749146,-0.0007502635708078742,0.034025371074676514,0.30965882539749146,-0.0007502635708078742,0.034025371074676514,0.0002451869077049196,0.0005444046691991389,3.0254032026277855e-05,-0.005654666107147932,0.008005411364138126,0.02054710127413273,0.009658825397491466,-0.0007502635708078742,0.001142371074676518,0.293,0.011,0.032882999999999996,0.28723499178886414,0.011449320241808891,0.03153489530086517,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992732405662537,0.00421545235440135,0.03787830471992493,0.0005777860642410815,0.039843276143074036,0.5402036309242249,1.9868727922439575,0.1854083389043808,0.00012678481289185584,6.938338792394916e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.794103978271243,1.8300237655639648,-0.80075603723526,8.564231872558594,8.710467756271893,0.004145374055951834,0.006319371517747641,8.710464477539062,0.30625197291374207,-0.0003735737409442663,-0.011466437950730324,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.001645936232701,1.825878381729126,-0.8070753812789917,-0.14623241126537323,0.2961118221282959,0.005887861363589764,0.060244154185056686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012138772410528402,-0.021772410528402703
60,sole_support_canonical_target_settle,0.305,0.0015439633916472272,0.04248431012855567,4.33737463739039,9.663334658365251,1.1562552316188857,5.974141534242409,0.8178119166311656,0.018288016319274902,gripper_link,2.3263014362873498,sensor_mean_gripper_link,0.30963414907455444,-0.0007504720706492662,0.03403925523161888,0.30963414907455444,-0.0007504720706492662,0.03403925523161888,0.0007742544403299689,-0.0013119314098730683,0.0002513742074370384,0.03331552818417549,0.02024768479168415,0.0168826375156641,0.009634149074554454,-0.0007504720706492662,0.0011562552316188857,0.293,0.011,0.032882999999999996,0.287196546792984,0.011456931941211224,0.03154079616069794,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992835521697998,0.004217974841594696,0.0376058854162693,0.0005715693114325404,0.03987501561641693,0.540103018283844,1.9870272874832153,0.18543457984924316,0.00012670975411310792,-6.542479752402741e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.38647361327011,2.1225337982177734,-0.9369953274726868,9.095206260681152,9.264227867126465,0.0,0.0,9.264227867126465,0.30625206232070923,-0.0003731227479875088,-0.011480450630187988,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.3263014362873498,2.1225337982177734,-0.9369953274726868,-0.16902190446853638,0.2960811257362366,0.005890241824090481,0.060215115547180176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117561454137837,-0.0005614541378380633
61,sole_support_canonical_target_settle,0.31,0.001274359735577101,0.03757457951080176,4.320172295231627,9.649805909189983,1.1314522488117262,6.008424410582116,0.8178119166311656,0.01838386058807373,gripper_link,1.9974562534735951,sensor_mean_gripper_link,0.3096209466457367,-0.0007457477622665465,0.03401445224881172,0.3096209466457367,-0.0007457477622665465,0.03401445224881172,0.0011624705512076616,0.00034101351047866046,0.00039542981539852917,0.0007915201713331044,0.030002087354660034,0.022607460618019104,0.009620946645736705,-0.0007457477622665465,0.0011314522488117262,0.293,0.011,0.032882999999999996,0.28716668486595154,0.01145240105688572,0.03151591122150421,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992892146110535,0.004165275022387505,0.037460826337337494,0.00057363067753613,0.039863429963588715,0.5401431322097778,1.9871231317520142,0.18543383479118347,0.0001267651532543823,-2.2086280027089344e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.813468874440868,1.8269137144088745,-0.7982979416847229,8.585006713867188,8.729171432442163,0.003953550010919571,0.005359381902962923,8.729168891906738,0.30625152587890625,-0.0003734747879207134,-0.011474436149001122,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.9974562534735951,1.8229601383209229,-0.8036573529243469,-0.14416198432445526,0.2960395812988281,0.0058823698200285435,0.060234349220991135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01213829473921614,-0.02129473921614125
62,sole_support_canonical_target_settle,0.315,0.0017486624353665555,0.04064288242232439,4.299712379495819,9.633700579180365,1.1262144906520888,6.038725302886531,0.8178119166311656,0.018437981605529785,gripper_link,2.129487496621156,sensor_mean_gripper_link,0.30960556864738464,-0.0007356886635534465,0.034009214490652084,0.30960556864738464,-0.0007356886635534465,0.034009214490652084,0.001530842506326735,0.0007822185289114714,0.0003201182698830962,-0.012624343857169151,0.03624255955219269,0.013377096503973007,0.009605568647384655,-0.0007356886635534465,0.0011262144906520888,0.293,0.011,0.032882999999999996,0.2871416211128235,0.011473274789750576,0.03149677813053131,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9992958903312683,0.0040540993213653564,0.03729355335235596,0.0005758797633461654,0.03993943706154823,0.5401757955551147,1.9871772527694702,0.1854722946882248,0.00013772236707154661,-5.300398453478294e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.992581366857381,1.9542925357818604,-0.8452413082122803,8.736865997314453,8.889931203525252,0.010501014068722725,0.01089336909353733,8.889918327331543,0.3062508702278137,-0.0003738417290151119,-0.011487346142530441,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.129487496621156,1.9437915086746216,-0.8561346530914307,-0.15305235981941223,0.2960160970687866,0.005884525366127491,0.060202326625585556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012138686712380484,-0.02168671238048439
63,sole_support_canonical_target_settle,0.32,0.005975484982540257,0.3021627510813571,4.2834772281453874,9.621238469983348,1.1213790638446852,6.1015891471621835,0.8178119166311656,0.018616914749145508,gripper_link,1.8827106075425017,sensor_mean_gripper_link,0.3095945715904236,-0.0007158391526900232,0.03400437906384468,0.3095945715904236,-0.0007158391526900232,0.03400437906384468,0.005873481277376413,0.0010990584269165993,2.662771294126287e-05,-0.203176811337471,-0.22279925644397736,0.019544892013072968,0.009594571590423595,-0.0007158391526900232,0.0011213790638446852,0.293,0.011,0.032882999999999996,0.28708797693252563,0.011447159573435783,0.03144167363643646,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9993011951446533,0.0038327646907418966,0.03717462345957756,0.0005833354080095887,0.03985581919550896,0.5402869582176208,1.987356185913086,0.18543925881385803,0.00012967962538823485,-3.070613763256347e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.665082146683451,1.736304521560669,-0.7285750508308411,8.45801830291748,8.592671999794144,0.01735595427453518,0.027533289045095444,8.592610359191895,0.30625003576278687,-0.00037501705810427666,-0.011490566655993462,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.8827106075425017,1.7189486026763916,-0.7561083436012268,-0.13459236919879913,0.29598933458328247,0.0058924672193825245,0.06019442528486252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012139672772085795,-0.02267277208579596
64,sole_support_canonical_target_settle,0.325,0.002784597316927169,0.06328622930706408,4.271331328640081,9.612188359122957,1.1180188519954726,6.125590626083366,0.8178119166311656,0.018615007400512695,gripper_link,2.007159332703384,sensor_mean_gripper_link,0.30958688259124756,-0.000697027426213026,0.03400101885199547,0.30958688259124756,-0.000697027426213026,0.03400101885199547,0.002018736442551017,0.001903460011817515,0.00023563823197036982,-0.037216778844594955,0.04409689083695412,0.025990813970565796,0.00958688259124757,-0.000697027426213026,0.0011180188519954726,0.293,0.011,0.032882999999999996,0.28707191348075867,0.011474588885903358,0.03141486644744873,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9993051886558533,0.0036258583422750235,0.03708895295858383,0.0005793210584670305,0.03995376080274582,0.5403717160224915,1.9873542785644531,0.18548811972141266,0.00014600553549826145,-5.604274821990884e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.745606431706406,1.8505176305770874,-0.7895791530609131,8.511038780212402,8.653786314906336,0.017543043941259384,0.01573142595589161,8.653754234313965,0.306249737739563,-0.00037419633008539677,-0.011493462137877941,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.007159332703384,1.8329745531082153,-0.8053106069564819,-0.1427154541015625,0.2959616780281067,0.005916963331401348,0.060091421008110046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0121401507589372,-0.023150758937200838
65,sole_support_canonical_target_settle,0.33,0.0023948821870149253,0.05679672951458182,4.248602713238218,9.59411818985025,1.135233418464665,6.14150044252283,0.8178119166311656,0.018602371215820312,gripper_link,2.1477496010981985,sensor_mean_gripper_link,0.3095686435699463,-0.0006986873922869563,0.03401823341846466,0.3095686435699463,-0.0006986873922869563,0.03401823341846466,0.0009933310793712735,-0.002175168367102742,0.00013189628953114152,0.049690499901771545,0.0210555512458086,0.017702724784612656,0.0095686435699463,-0.0006986873922869563,0.001135233418464665,0.293,0.011,0.032882999999999996,0.28706103563308716,0.011521554552018642,0.03140830993652344,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9993125200271606,0.0036424067802727222,0.03688816353678703,0.0005744980880990624,0.04011840745806694,0.5403867363929749,1.9873416423797607,0.18555741012096405,0.0001630526385270059,-1.1445626391104469e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.933964694361803,1.9617925882339478,-0.8608609437942505,8.673293113708496,8.825334548950195,0.0,0.0,8.825334548950195,0.30625101923942566,-0.00037288060411810875,-0.011495497077703476,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.1477496010981985,1.9617925882339478,-0.8608609437942505,-0.15204152464866638,0.29594627022743225,0.005938737653195858,0.06006957218050957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117537115931762,-0.0005371159317625607
66,sole_support_canonical_target_settle,0.335,0.002261943514429354,0.05311683757921034,4.234186415759351,9.58253987561392,1.1107433600425765,6.1387860726861065,0.8178119166311656,0.0186002254486084,gripper_link,2.2702622644614405,sensor_mean_gripper_link,0.3095565736293793,-0.0007049616542644799,0.03399374336004257,0.3095565736293793,-0.0007049616542644799,0.03399374336004257,0.0011422901879996061,-0.0019207102013751864,0.00034990557469427586,0.044802386313676834,0.02517268992960453,0.013434295542538166,0.009556573629379284,-0.0007049616542644799,0.0011107433600425765,0.293,0.011,0.032882999999999996,0.28706127405166626,0.011550416238605976,0.031429290771484375,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9993171691894531,0.0037102578207850456,0.036755044013261795,0.0005725426599383354,0.04021899774670601,0.5403069257736206,1.9873394966125488,0.1855984479188919,0.00017260115419048816,-1.2123269055308583e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.187020318359616,2.0837202072143555,-0.9097589254379272,8.901224136352539,9.061166079151578,0.009521715342998505,-0.0007970322039909661,9.061161041259766,0.3062501549720764,-0.000372936949133873,-0.011487554758787155,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.2702622644614405,2.0741984844207764,-0.9089618921279907,-0.15993647277355194,0.2959167957305908,0.005928743630647659,0.060114432126283646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012138598887262347,-0.02159888726234807
67,sole_support_canonical_target_settle,0.34,0.002219736737776814,0.05279211094376653,4.217778745323408,9.569751669675428,1.1061463518142745,6.20308226379622,0.8178119166311656,0.018837332725524902,gripper_link,1.9356138186955427,sensor_mean_gripper_link,0.30954450368881226,-0.0006946915527805686,0.03398914635181427,0.30954450368881226,-0.0006946915527805686,0.03398914635181427,0.0014399868668988347,0.0016883177449926734,5.7028064475161955e-05,-0.03259124979376793,0.03080292046070099,0.02785673178732395,0.009544503688812267,-0.0006946915527805686,0.0011061463518142745,0.293,0.011,0.032882999999999996,0.28700220584869385,0.011498093605041504,0.031380802392959595,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9993225336074829,0.0035985514987260103,0.03662237897515297,0.0005710248369723558,0.040045056492090225,0.5403738617897034,1.9875766038894653,0.18553036451339722,0.00015246188559103757,2.2970189093030058e-06,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.72144791367874,1.778651475906372,-0.7743219137191772,8.502968788146973,8.638979036426031,0.010007108561694622,0.00027533850516192615,8.638973236083984,0.3062499761581421,-0.0003731953911483288,-0.011500217020511627,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.9356138186955427,1.7686443328857422,-0.7745972275733948,-0.1360044628381729,0.295901894569397,0.0059159244410693645,0.060173213481903076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012139290493698995,-0.022290493698996078
68,sole_support_canonical_target_settle,0.34500000000000003,0.003264322997305875,0.0737087548619764,4.191429211302351,9.548737200857328,1.1215839548111006,6.199844889951449,0.8178119166311656,0.01880788803100586,gripper_link,2.4110842116748428,sensor_mean_gripper_link,0.30952295660972595,-0.000701198645401746,0.034004583954811096,0.30952295660972595,-0.000701198645401746,0.034004583954811096,0.0009214768069796264,-0.0031282352283596992,0.00014432422176469117,0.06992658227682114,0.0199587419629097,0.012037535198032856,0.009522956609725963,-0.000701198645401746,0.0011215839548111006,0.293,0.011,0.032882999999999996,0.2870029807090759,0.011553745716810226,0.031410858035087585,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9993309378623962,0.0036686279345303774,0.03638447821140289,0.0005685831420123577,0.04023865610361099,0.540264904499054,1.9875471591949463,0.18562382459640503,0.00017352697614114732,-3.272300763690339e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.362332642339924,2.2034265995025635,-0.9642627835273743,9.048114776611328,9.216743469238281,0.0,0.0,9.216743469238281,0.30625054240226746,-0.0003729267045855522,-0.01150299422442913,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.4110842116748428,2.2034265995025635,-0.9642627835273743,-0.16862852871418,0.2958730459213257,0.005927682854235172,0.060064323246479034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117573182093867,-0.0005731820938680021
69,sole_support_canonical_target_settle,0.35000000000000003,0.0012059727105940895,0.04735346165599959,4.177181337291499,9.53745145542573,1.097675041675572,6.234875619865464,0.8178119166311656,0.018918991088867188,gripper_link,1.8893255463352476,sensor_mean_gripper_link,0.3095113933086395,-0.0007045406964607537,0.03398067504167557,0.3095113933086395,-0.0007045406964607537,0.03398067504167557,0.00073695566970855,-0.0009181965724565089,0.00026111601619049907,0.029379669576883316,0.019404491409659386,0.031664665788412094,0.009511393308639537,-0.0007045406964607537,0.001097675041675572,0.293,0.011,0.032882999999999996,0.28697243332862854,0.011530213989317417,0.0313793420791626,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9993354082107544,0.003704228438436985,0.03625597059726715,0.0005667044897563756,0.0401613675057888,0.5403270721435547,1.9876582622528076,0.18559293448925018,0.00016407656949013472,-1.5652527884935097e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.608093995254526,1.7270171642303467,-0.7536014318466187,8.399332046508789,8.530772296395645,1.9928032997995615e-05,0.0012197745963931084,8.53077220916748,0.30625036358833313,-0.00037318747490644455,-0.011496033519506454,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.8893255463352476,1.7269972562789917,-0.7548211812973022,-0.13144002854824066,0.2958442270755768,0.005909901112318039,0.060162320733070374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012138082431074282,-0.021082431074282565
70,sole_support_canonical_target_settle,0.355,0.0014151707088203107,0.046845225993672475,4.152487935166291,9.517740871089563,1.1123079819679305,6.295430247565263,0.8178119166311656,0.019153833389282227,gripper_link,2.1338885921470423,sensor_mean_gripper_link,0.3094915449619293,-0.0007056667236611247,0.033995307981967926,0.3094915449619293,-0.0007056667236611247,0.033995307981967926,0.0010471526766195893,-0.0009291030000895262,0.0002072366332868114,0.025806663557887077,0.023590650409460068,0.031176473945379257,0.009491544961929332,-0.0007056667236611247,0.0011123079819679305,0.293,0.011,0.032882999999999996,0.2869153618812561,0.011486832052469254,0.03134267032146454,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9993433356285095,0.003716895589604974,0.036038193851709366,0.0005631529493257403,0.040017999708652496,0.5403512716293335,1.9878931045532227,0.1855372190475464,0.00014728281530551612,4.0549457480665296e-07,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.035818069030721,1.9507495164871216,-0.8521420955657959,8.781482696533203,8.929505348205566,0.0,0.0,8.929505348205566,0.30625033378601074,-0.0003732512705028057,-0.011508393101394176,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.1338885921470423,1.9507495164871216,-0.8521420955657959,-0.1480226218700409,0.2958231270313263,0.005901692435145378,0.060115568339824677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.012117550680223153,-0.0005506802231540486
