step,phase,physics_time_s,object_speed_mps,object_ang_speed_radps,object_tilt_deg,object_disp_xy_mm,object_z_delta_mm,tcp_error_mm,commanded_tcp_error_mm,joint_tracking_error_max_rad,max_robot_filter,max_robot_filter_force_n,witness_source,object_pos_w_m_x,object_pos_w_m_y,object_pos_w_m_z,object_pos_local_m_x,object_pos_local_m_y,object_pos_local_m_z,object_lin_vel_w_mps_x,object_lin_vel_w_mps_y,object_lin_vel_w_mps_z,object_ang_vel_w_radps_x,object_ang_vel_w_radps_y,object_ang_vel_w_radps_z,object_disp_w_m_x,object_disp_w_m_y,object_disp_w_m_z,target_tcp_local_m_x,target_tcp_local_m_y,target_tcp_local_m_z,actual_tcp_local_m_x,actual_tcp_local_m_y,actual_tcp_local_m_z,commanded_tcp_local_m_x,commanded_tcp_local_m_y,commanded_tcp_local_m_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,actual_base_link_to_link1_rad,actual_link1_to_link2_rad,actual_link2_to_link3_rad,actual_link3_to_link4_rad,actual_link4_to_link5_rad,actual_link5_to_gripper_link_rad,commanded_base_link_to_link1_rad,commanded_link1_to_link2_rad,commanded_link2_to_link3_rad,commanded_link3_to_link4_rad,commanded_link4_to_link5_rad,commanded_link5_to_gripper_link_rad,sensor_net_force_norm_n,sensor_net_force_x_n,sensor_net_force_y_n,sensor_net_force_z_n,support_plane_force_norm_n,support_plane_force_x_n,support_plane_force_y_n,support_plane_force_z_n,support_plane_contact_point_x_w_m,support_plane_contact_point_y_w_m,support_plane_contact_point_z_w_m,link4_force_norm_n,link4_force_x_n,link4_force_y_n,link4_force_z_n,link4_contact_point_x_w_m,link4_contact_point_y_w_m,link4_contact_point_z_w_m,link5_force_norm_n,link5_force_x_n,link5_force_y_n,link5_force_z_n,link5_contact_point_x_w_m,link5_contact_point_y_w_m,link5_contact_point_z_w_m,gripper_link_force_norm_n,gripper_link_force_x_n,gripper_link_force_y_n,gripper_link_force_z_n,gripper_link_contact_point_x_w_m,gripper_link_contact_point_y_w_m,gripper_link_contact_point_z_w_m
45,canonical_target_settle,0.23,0.010200950609317978,0.2370165142024603,8.625103947325533,9.781905363433635,14.157250152349476,4.073862709276583,0.8178119166311656,0.01194906234741211,gripper_link,2.8341714491940766,sensor_mean_gripper_link,0.3089582324028015,-0.003928835038095713,0.04704025015234947,0.3089582324028015,-0.003928835038095713,0.04704025015234947,0.008813337422907352,-0.004655803088098764,0.0021697867196053267,0.11892634630203247,0.20422551035881042,-0.018035883083939552,0.008958232402801525,-0.003928835038095713,0.014157250152349476,0.293,0.011,0.032882999999999996,0.2891666293144226,0.012157307006418705,0.03363284468650818,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9971657395362854,0.03134085237979889,0.06835471093654633,-0.0024016632232815027,0.04202163964509964,0.535769522190094,1.9806883335113525,0.1863711029291153,-2.4110124286380596e-05,-9.344146290057864e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,10.161525347643085,2.4787495136260986,-1.3075919151306152,9.767425537109375,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.8341714491940766,2.478748083114624,-1.3075919151306152,-0.4225389063358307,0.2962874174118042,0.0028743387665599585,0.06568028777837753
46,canonical_target_settle,0.23500000000000001,0.009012792545614878,0.2166273124449001,8.664318369370077,9.81403780799829,14.164141939401631,4.044919229486743,0.8178119166311656,0.01190495491027832,gripper_link,2.10952189726901,sensor_mean_gripper_link,0.3089883029460907,-0.003940272610634565,0.04704714193940163,0.3089883029460907,-0.003940272610634565,0.04704714193940163,0.008063779212534428,-0.0035825022496283054,0.0018361840629950166,0.10222752392292023,0.17799802124500275,-0.06923604756593704,0.00898830294609071,-0.003940272610634565,0.014164141939401631,0.293,0.011,0.032882999999999996,0.28917211294174194,0.012111238203942776,0.033571332693099976,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9971394538879395,0.031518928706645966,0.06864845007658005,-0.002614028053358197,0.041861750185489655,0.5360209345817566,1.9806442260742188,0.1862853616476059,-2.529092125769239e-05,-2.169506130300647e-09,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.105091083261378,1.8440126180648804,-0.9746309518814087,8.8629789352417,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.10952189726901,1.8440114259719849,-0.9746309518814087,-0.31590980291366577,0.29634055495262146,0.0028619421645998955,0.06573522835969925
47,canonical_target_settle,0.24,0.010579165735235575,0.3073898171499555,8.701633383689389,9.844820236334268,14.170679823875432,3.987708676377581,0.8178119166311656,0.011704802513122559,gripper_link,3.1803179827099903,sensor_mean_gripper_link,0.3090182840824127,-0.003948548808693886,0.04705367982387543,0.3090182840824127,-0.003948548808693886,0.04705367982387543,0.010060872882604599,-0.002392481779679656,0.002230160403996706,0.10522967576980591,0.21563564240932465,-0.19213663041591644,0.00901828408241273,-0.003948548808693886,0.014170679823875432,0.293,0.011,0.032882999999999996,0.2892530858516693,0.012107226997613907,0.033680811524391174,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.997113823890686,0.03169042244553566,0.06892698258161545,-0.002937047742307186,0.04183654114603996,0.5357424020767212,1.980444073677063,0.18628156185150146,-4.1301787859993055e-05,5.73963487848772e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,10.711789729313654,2.7787673473358154,-1.4710537195205688,10.239965438842773,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,3.1803179827099903,2.778765916824341,-1.4710537195205688,-0.47841760516166687,0.2963687479496002,0.0028636560309678316,0.06562849134206772
48,canonical_target_settle,0.245,0.008795110880577892,0.24454622665197856,8.738725989193789,9.875259982658779,14.177146927833562,3.9604947104552077,0.8178119166311656,0.011646866798400879,gripper_link,2.044531113531864,sensor_mean_gripper_link,0.30905115604400635,-0.003949346020817757,0.04706014692783356,0.30905115604400635,-0.003949346020817757,0.04706014692783356,0.00846585351973772,-0.0016773728420957923,0.0016940247733145952,0.07531733810901642,0.17368623614311218,-0.1548006683588028,0.009051156044006359,-0.003949346020817757,0.014177146927833562,0.293,0.011,0.032882999999999996,0.2892570495605469,0.012069879099726677,0.033611834049224854,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9970877766609192,0.03182172402739525,0.0692218542098999,-0.0034032443072646856,0.04170668497681618,0.5360234975814819,1.9803861379623413,0.18621067702770233,-3.8132206100272015e-05,-8.740129731066304e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.014376715722069,1.7853635549545288,-0.9471989870071411,8.784889221191406,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.044531113531864,1.7853623628616333,-0.9471989870071411,-0.30887341499328613,0.2964334785938263,0.002860862761735916,0.06574055552482605
49,canonical_target_settle,0.25,0.00926847219828627,0.21198390188443308,8.77244174921248,9.903128474876933,14.182991908311848,3.9005378446382637,0.8178119166311656,0.011280536651611328,gripper_link,2.706612247536538,sensor_mean_gripper_link,0.3090754449367523,-0.0039633638225495815,0.047065991908311844,0.3090754449367523,-0.0039633638225495815,0.047065991908311844,0.007695004343986511,-0.004808432888239622,0.0018895656103268266,0.11060505360364914,0.1795809268951416,0.021316366270184517,0.00907544493675233,-0.0039633638225495815,0.014182991908311848,0.293,0.011,0.032882999999999996,0.2893460988998413,0.012122225016355515,0.033660054206848145,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9970652461051941,0.03197313845157623,0.06947512179613113,-0.0034239673987030983,0.04187438264489174,0.5360245704650879,1.9800198078155518,0.186274453997612,-1.71601350302808e-05,1.2792188142096705e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.839455161565812,2.3625504970550537,-1.2551895380020142,9.46877670288086,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.706612247536538,2.362549066543579,-1.2551895380020142,-0.4106226861476898,0.2964619994163513,0.0028730768244713545,0.0656246468424797
50,canonical_target_settle,0.255,0.009791240012913057,0.3508756401806052,8.807651750594227,9.93246312552265,14.189060406208043,3.8682064095411297,0.8178119166311656,0.011323690414428711,gripper_link,2.6898778397267344,sensor_mean_gripper_link,0.3091077506542206,-0.003962663467973471,0.04707206040620804,0.3091077506542206,-0.003962663467973471,0.04707206040620804,0.009601214900612831,-0.00010981212835758924,0.0019165058620274067,0.07566548883914948,0.1969098597764969,-0.2803835868835449,0.009107750654220592,-0.003962663467973471,0.014189060406208043,0.293,0.011,0.032882999999999996,0.28936463594436646,0.012046687304973602,0.03369021415710449,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9970396757125854,0.03210840001702309,0.06975012272596359,-0.003977585583925247,0.041611116379499435,0.5359224081039429,1.9800629615783691,0.18615886569023132,-5.265744403004646e-05,1.6746744222473353e-05,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,10.162846511239586,2.3470444679260254,-1.2486087083816528,9.808965682983398,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.6898778397267344,2.347043037414551,-1.2486087083816528,-0.40964382886886597,0.29651787877082825,0.002862452296540141,0.06573185324668884
51,canonical_target_settle,0.26,0.008185403976422086,0.20675797777817467,8.83884784065683,9.95835968360547,14.194503055334096,3.8318048453230786,0.8178119166311656,0.011129975318908691,gripper_link,2.2382048907367285,sensor_mean_gripper_link,0.3091372847557068,-0.003959666006267071,0.04707750305533409,0.3091372847557068,-0.003959666006267071,0.04707750305533409,0.007833034731447697,-0.0017096140654757619,0.0016497347969561815,0.07095823436975479,0.16944457590579987,-0.0948805883526802,0.009137284755706798,-0.003959666006267071,0.014194503055334096,0.293,0.011,0.032882999999999996,0.28940147161483765,0.012056897394359112,0.03366804122924805,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9970169067382812,0.03218651935458183,0.07001295685768127,-0.004404035396873951,0.04164109006524086,0.5360926389694214,1.9798692464828491,0.186167910695076,-3.6609148082789034e-05,-1.6067432107025326e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.174623252989422,1.9518208503723145,-1.0406018495559692,8.90400218963623,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.2382048907367285,1.951819658279419,-1.0406018495559692,-0.34221184253692627,0.2965604066848755,0.0028741012793034315,0.06568515300750732
52,canonical_target_settle,0.265,0.0073868256611752,0.17306021004770714,8.869139658128814,9.9834928795937,14.19972591233254,3.8097981124482256,0.8178119166311656,0.011023163795471191,gripper_link,1.9132882883885265,sensor_mean_gripper_link,0.3091632127761841,-0.0039630369283258915,0.047082725912332535,0.3091632127761841,-0.0039630369283258915,0.047082725912332535,0.006673015188425779,-0.002796052023768425,0.001489347079768777,0.07718820869922638,0.1506342738866806,-0.036071211099624634,0.009163212776184093,-0.0039630369283258915,0.01419972591233254,0.293,0.011,0.032882999999999996,0.2894057333469391,0.012052890844643116,0.03358101844787598,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9969953298568726,0.03229008987545967,0.07025542110204697,-0.004672455135732889,0.04162673279643059,0.5364543199539185,1.9797624349594116,0.18612699210643768,-1.7783035218599252e-05,5.7303592426727334e-11,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.688847537685433,1.6679483652114868,-0.8901969790458679,8.480658531188965,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.9132882883885265,1.6679471731185913,-0.8901969790458679,-0.2935534715652466,0.2965981960296631,0.0028853423427790403,0.06566186249256134
53,canonical_target_settle,0.27,0.008190650988839667,0.1880943555136136,8.898118904451596,10.007270700398763,14.204691724300389,3.7602102210374,0.8178119166311656,0.010766267776489258,gripper_link,2.554735486135476,sensor_mean_gripper_link,0.30918312072753906,-0.003976903390139341,0.047087691724300385,0.30918312072753906,-0.003976903390139341,0.047087691724300385,0.006854028441011906,-0.0041727409698069096,0.0016423430060967803,0.10071933269500732,0.1588546186685562,0.0005592184024862945,0.009183120727539074,-0.003976903390139341,0.014204691724300389,0.293,0.011,0.032882999999999996,0.28947171568870544,0.0120769701898098,0.033611372113227844,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9969757199287415,0.03243357688188553,0.07046694308519363,-0.0046653239987790585,0.041700247675180435,0.5364727973937988,1.9795055389404297,0.1861426681280136,-8.883379450708162e-06,-6.515880057733625e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.713620828765192,2.2265584468841553,-1.1892993450164795,9.379895210266113,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.554735486135476,2.2265570163726807,-1.1892993450164795,-0.39329928159713745,0.29661715030670166,0.002893047407269478,0.06556075811386108
54,canonical_target_settle,0.275,0.008378260742366247,0.32538940442233655,8.927965067616904,10.032262903724105,14.209769294977193,3.7402264700520305,0.8178119166311656,0.010860562324523926,gripper_link,2.379221275932025,sensor_mean_gripper_link,0.309211403131485,-0.003974462393671274,0.04709276929497719,0.309211403131485,-0.003974462393671274,0.04709276929497719,0.008232125081121922,0.00015809973410796374,0.0015499594155699015,0.0650428831577301,0.16553394496440887,-0.2724815607070923,0.009211403131484996,-0.003974462393671274,0.014209769294977193,0.293,0.011,0.032882999999999996,0.2894684076309204,0.011997708119452,0.03360530734062195,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9969525933265686,0.032555487006902695,0.07069668173789978,-0.005240246653556824,0.041427355259656906,0.5364717841148376,1.9795998334884644,0.18602114915847778,-3.92186593671795e-05,1.421842443960486e-05,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.705521507039615,2.072857618331909,-1.1085708141326904,9.416553497314453,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.379221275932025,2.0728561878204346,-1.1085708141326904,-0.3674668073654175,0.29666122794151306,0.002882540225982666,0.0656246766448021
55,canonical_target_settle,0.28,0.007746960839757958,0.180269422138594,8.954430257802729,10.05396428550339,14.214347676754002,3.6944448254133406,0.8178119166311656,0.010518193244934082,gripper_link,2.491041048359705,sensor_mean_gripper_link,0.3092317581176758,-0.00398206477984786,0.047097347676754,0.3092317581176758,-0.00398206477984786,0.047097347676754,0.00643790140748024,-0.0040147071704268456,0.0015655523166060448,0.09113668650388718,0.15261229872703552,0.030010918155312538,0.009231758117675792,-0.00398206477984786,0.014214347676754002,0.293,0.011,0.032882999999999996,0.2895432710647583,0.012062140740454197,0.033639177680015564,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9969341158866882,0.032658059149980545,0.07090293616056442,-0.005327798426151276,0.041639141738414764,0.5365059971809387,1.9792574644088745,0.1861100196838379,-8.927721864893101e-06,-4.6328493819025596e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.467839309241603,2.169250249862671,-1.1621677875518799,9.142412185668945,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.491041048359705,2.1692490577697754,-1.1621677875518799,-0.38601821660995483,0.29668933153152466,0.002895666053518653,0.06553570181131363
56,canonical_target_settle,0.28500000000000003,0.008492051504706433,0.22842532217587289,8.983924243553515,10.078365796822073,14.219350741624837,3.6564084272003132,0.8178119166311656,0.010401368141174316,gripper_link,2.726580360237265,sensor_mean_gripper_link,0.30925416946411133,-0.003991717007011175,0.04710235074162483,0.30925416946411133,-0.003991717007011175,0.04710235074162483,0.007926295511424541,-0.002467959187924862,0.0017882828833535314,0.09066607803106308,0.17726752161979675,-0.1119554191827774,0.00925416946411134,-0.003991717007011175,0.014219350741624837,0.293,0.011,0.032882999999999996,0.2895926833152771,0.0120485695078969,0.033695414662361145,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9969133138656616,0.03279288485646248,0.07112333923578262,-0.005461947526782751,0.041585009545087814,0.5363754630088806,1.9791406393051147,0.18607893586158752,-2.3559443434351124e-05,-7.108693633739449e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,10.088960905059022,2.3737633228302,-1.2727625370025635,9.722780227661133,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.726580360237265,2.3737618923187256,-1.2727625370025635,-0.42375755310058594,0.2967340648174286,0.0028905475046485662,0.06563277542591095
57,canonical_target_settle,0.29,0.007031838298497927,0.19758877821468673,9.012657148037675,10.102142449158366,14.224256948947911,3.637389527748014,0.8178119166311656,0.010381698608398438,gripper_link,1.9043154558048059,sensor_mean_gripper_link,0.30927905440330505,-0.0039940495043993,0.047107256948947906,0.30927905440330505,-0.0039940495043993,0.047107256948947906,0.006624506786465645,-0.001911686034873128,0.0013813457917422056,0.07447792589664459,0.14262156188488007,-0.11468850821256638,0.009279054403305065,-0.0039940495043993,0.014224256948947911,0.293,0.011,0.032882999999999996,0.2895868420600891,0.012014204636216164,0.03362619876861572,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9968915581703186,0.0329129733145237,0.07134322822093964,-0.005831154994666576,0.04146735742688179,0.5366373658180237,1.9791209697723389,0.18601356446743011,-2.0340343326097354e-05,3.1861696614399193e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.857632824306076,1.6571698188781738,-0.8899680376052856,8.655599594116211,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.9043154558048059,1.6571686267852783,-0.8899680376052856,-0.2969282567501068,0.296777606010437,0.0028867179062217474,0.06568217277526855
58,canonical_target_settle,0.295,0.007808492502415161,0.18271979037078045,9.038685863843972,10.123481489840218,14.22869004440308,3.5898019154444345,0.8178119166311656,0.01008915901184082,gripper_link,2.621158371075327,sensor_mean_gripper_link,0.30929693579673767,-0.004006477538496256,0.047111690044403076,0.30929693579673767,-0.004006477538496256,0.047111690044403076,0.006469260435551405,-0.004084300249814987,0.0015619590412825346,0.10315896570682526,0.14910943806171417,-0.02260807529091835,0.009296935796737682,-0.004006477538496256,0.01422869004440308,0.293,0.011,0.032882999999999996,0.2896626889705658,0.012055294588208199,0.033680111169815063,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9968732595443726,0.03306131064891815,0.07152414321899414,-0.005899925250560045,0.0415981151163578,0.536585807800293,1.9788284301757812,0.1860637217760086,-7.449868007824989e-06,9.33170984929177e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.791552266900085,2.280264377593994,-1.2258756160736084,9.443099021911621,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.621158371075327,2.2802629470825195,-1.2258756160736084,-0.41000130772590637,0.29679468274116516,0.00289493752643466,0.06557214260101318
59,canonical_target_settle,0.3,0.007833613306178863,0.3286025741716314,9.066044591203724,10.14641453832756,14.233287052631383,3.570542688003042,0.8178119166311656,0.010180950164794922,gripper_link,2.3143813640977537,sensor_mean_gripper_link,0.3093227744102478,-0.004004448186606169,0.04711628705263138,0.3093227744102478,-0.004004448186606169,0.04711628705263138,0.007697646971791983,7.969870785018429e-05,0.0014509916072711349,0.06806159764528275,0.15339796245098114,-0.28251785039901733,0.009322774410247814,-0.004004448186606169,0.014233287052631383,0.293,0.011,0.032882999999999996,0.28965863585472107,0.011980277486145496,0.03367237746715546,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9968507289886475,0.033193472772836685,0.07172524929046631,-0.006499309558421373,0.04134003445506096,0.5365906953811646,1.9789202213287354,0.18594717979431152,-3.678865323308855e-05,1.340158996754326e-05,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.632728028189812,2.012735605239868,-1.0832583904266357,9.357611656188965,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.3143813640977537,2.0127344131469727,-1.0832583904266357,-0.36305996775627136,0.2968409061431885,0.0028833034448325634,0.06567595899105072
60,canonical_target_settle,0.305,0.005995273225455966,0.1812764270300046,9.087628499137331,10.164577102810956,14.236960188865666,3.543393297230693,0.8178119166311656,0.01002490520477295,gripper_link,2.0599409426718824,sensor_mean_gripper_link,0.3093445301055908,-0.003999798092991114,0.04711996018886566,0.3093445301055908,-0.003999798092991114,0.04711996018886566,0.005789208225905895,-0.0010234840447083116,0.001175095560029149,0.058259379118680954,0.12605124711990356,-0.11652497947216034,0.009344530105590831,-0.003999798092991114,0.014236960188865666,0.293,0.011,0.032882999999999996,0.28968578577041626,0.011990929953753948,0.03365090489387512,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9968327283859253,0.03326079994440079,0.07190098613500595,-0.006956986617296934,0.04137318208813667,0.5367382764816284,1.9787641763687134,0.18596236407756805,-2.3243494069902226e-05,-7.444714289484011e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.007487095387154,1.7906675338745117,-0.9653060436248779,8.774765968322754,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.0599409426718824,1.7906663417816162,-0.9653060436248779,-0.3241218626499176,0.29686594009399414,0.0028944569639861584,0.06559109687805176
61,canonical_target_settle,0.31,0.006309775294965479,0.1581361223164937,9.10865824567064,10.181981452835283,14.240543918132786,3.5213068345503538,0.8178119166311656,0.00989067554473877,gripper_link,2.1439408713682178,sensor_mean_gripper_link,0.3093618154525757,-0.004003643058240414,0.04712354391813278,0.3093618154525757,-0.004003643058240414,0.04712354391813278,0.005529231391847134,-0.0027517531998455524,0.0012917889980599284,0.0793481171131134,0.12628574669361115,-0.05256253108382225,0.009361815452575695,-0.004003643058240414,0.014240543918132786,0.293,0.011,0.032882999999999996,0.2897057831287384,0.012007339857518673,0.03361307084560394,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9968164563179016,0.033363934606313705,0.07205484062433243,-0.007203172892332077,0.041426606476306915,0.5369366407394409,1.9786299467086792,0.1859559267759323,-4.517633897194173e-06,-4.772491846161131e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.982288465473681,1.8632911443710327,-1.0051352977752686,8.72922420501709,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.1439408713682178,1.8632899522781372,-1.0051352977752686,-0.33813613653182983,0.29689285159111023,0.002903742715716362,0.06557104736566544
62,canonical_target_settle,0.315,0.006853815360544608,0.24114901001602349,9.12895687147865,10.198998451064952,14.243945108175282,3.4957242725260227,0.8178119166311656,0.009831786155700684,gripper_link,2.4962979131660545,sensor_mean_gripper_link,0.3093792796134949,-0.00400608079507947,0.04712694510817528,0.3093792796134949,-0.00400608079507947,0.04712694510817528,0.006584680173546076,-0.0012532753171399236,0.0014304100768640637,0.07675699144601822,0.14228497445583344,-0.17893069982528687,0.009379279613494884,-0.00400608079507947,0.014243945108175282,0.293,0.011,0.032882999999999996,0.28973522782325745,0.011989936232566833,0.03364548087120056,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9967997670173645,0.03347829729318619,0.07219646126031876,-0.007553920149803162,0.04136248305439949,0.5368609428405762,1.9785710573196411,0.18592022359371185,-1.6305661119986326e-05,-2.2488154394206816e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.751681229387614,2.169114112854004,-1.170780897140503,9.435014724731445,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.4962979131660545,2.1691126823425293,-1.170780897140503,-0.39462074637413025,0.29691174626350403,0.0029051355086266994,0.06554488092660904
63,canonical_target_settle,0.32,0.006553107824122596,0.26683492508366913,9.147327171354084,10.21459759500197,14.247029648542409,3.477830938325116,0.8178119166311656,0.009813427925109863,gripper_link,2.2822225980593798,sensor_mean_gripper_link,0.30939894914627075,-0.003999719861894846,0.047130029648542404,0.30939894914627075,-0.003999719861894846,0.047130029648542404,0.006421985104680061,-3.6480418202700093e-05,0.0013038399629294872,0.06035732477903366,0.13440270721912384,-0.22247198224067688,0.009398949146270763,-0.003999719861894846,0.014247029648542409,0.293,0.011,0.032882999999999996,0.28974559903144836,0.01196257397532463,0.03364302217960358,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9967824816703796,0.03355791047215462,0.07233569025993347,-0.008129439316689968,0.04126675799489021,0.5368865132331848,1.9785526990890503,0.18587994575500488,-2.378115095780231e-05,2.787551856009429e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,9.437517684277305,1.9824732542037964,-1.0712615251541138,9.16454792022705,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,2.2822225980593798,1.9824719429016113,-1.0712615251541138,-0.36158502101898193,0.2969413101673126,0.002905941568315029,0.06556245684623718
64,canonical_target_settle,0.325,0.005571412782456697,0.13635730584823766,9.163591053568886,10.227932748754794,14.249797539234166,3.457429028423811,0.8178119166311656,0.009603619575500488,gripper_link,1.975815728943805,sensor_mean_gripper_link,0.3094111382961273,-0.004005132243037224,0.04713279753923416,0.3094111382961273,-0.004005132243037224,0.04713279753923416,0.004045743495225906,-0.003679203800857067,0.0010658608516678214,0.08056892454624176,0.101247638463974,0.04302184283733368,0.00941113829612733,-0.004005132243037224,0.014249797539234166,0.293,0.011,0.032882999999999996,0.28977271914482117,0.012010116130113602,0.033602818846702576,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9967701435089111,0.03364432975649834,0.07245154678821564,-0.008245172910392284,0.041426606476306915,0.5371179580688477,1.978342890739441,0.1859327107667923,7.578799340990372e-06,-2.7353036502475447e-10,0.03750238195061684,0.542945146560669,1.9687392711639404,0.18299327790737152,0.0,0.0,8.760025097380717,1.7158585786819458,-0.928058385848999,8.540057182312012,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,1.975815728943805,1.7158573865890503,-0.928058385848999,-0.31366997957229614,0.2969634234905243,0.0029168170876801014,0.0655263289809227
