step,phase,physics_time_s,object_speed_mps,object_ang_speed_radps,object_tilt_deg,object_disp_xy_mm,object_z_delta_mm,tcp_error_mm,commanded_tcp_error_mm,joint_tracking_error_max_rad,max_robot_filter,max_robot_filter_force_n,witness_source,object_pos_w_m_x,object_pos_w_m_y,object_pos_w_m_z,object_pos_local_m_x,object_pos_local_m_y,object_pos_local_m_z,object_lin_vel_w_mps_x,object_lin_vel_w_mps_y,object_lin_vel_w_mps_z,object_ang_vel_w_radps_x,object_ang_vel_w_radps_y,object_ang_vel_w_radps_z,object_disp_w_m_x,object_disp_w_m_y,object_disp_w_m_z,target_tcp_local_m_x,target_tcp_local_m_y,target_tcp_local_m_z,actual_tcp_local_m_x,actual_tcp_local_m_y,actual_tcp_local_m_z,commanded_tcp_local_m_x,commanded_tcp_local_m_y,commanded_tcp_local_m_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,actual_base_link_to_link1_rad,actual_link1_to_link2_rad,actual_link2_to_link3_rad,actual_link3_to_link4_rad,actual_link4_to_link5_rad,actual_link5_to_gripper_link_rad,commanded_base_link_to_link1_rad,commanded_link1_to_link2_rad,commanded_link2_to_link3_rad,commanded_link3_to_link4_rad,commanded_link4_to_link5_rad,commanded_link5_to_gripper_link_rad,sensor_net_force_norm_n,sensor_net_force_x_n,sensor_net_force_y_n,sensor_net_force_z_n,support_plane_force_norm_n,support_plane_force_x_n,support_plane_force_y_n,support_plane_force_z_n,support_plane_contact_point_x_w_m,support_plane_contact_point_y_w_m,support_plane_contact_point_z_w_m,link4_force_norm_n,link4_force_x_n,link4_force_y_n,link4_force_z_n,link4_contact_point_x_w_m,link4_contact_point_y_w_m,link4_contact_point_z_w_m,link5_force_norm_n,link5_force_x_n,link5_force_y_n,link5_force_z_n,link5_contact_point_x_w_m,link5_contact_point_y_w_m,link5_contact_point_z_w_m,gripper_link_force_norm_n,gripper_link_force_x_n,gripper_link_force_y_n,gripper_link_force_z_n,gripper_link_contact_point_x_w_m,gripper_link_contact_point_y_w_m,gripper_link_contact_point_z_w_m
44,robot_free_baseline,0.225,0.00240380695025935,0.03977643396949556,0.003414343929255665,0.002691965488749282,12.11660690736771,313.3353438586157,0.8178119166311656,0.003873586654663086,link4,0.0,offline_hull_cylinder_witness,0.3000003695487976,2.6664793040254153e-06,0.044999606907367706,0.3000003695487976,2.6664793040254153e-06,0.044999606907367706,-0.002286104718223214,-0.0003989754186477512,-0.0006267628632485867,0.001688519143499434,-0.03882226720452309,-0.008493831381201744,3.695487976185241e-07,2.6664793040254153e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.34397804737091064,-1.942738890647888e-06,0.3418477773666382,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-2.9785927836201154e-05,7.657880018996366e-07,2.1409759938251227e-06,-1.872811822067888e-06,0.0017177463741973042,1.5746699571609497,0.0004403492494020611,-1.3509453310689423e-05,-3.114245406693472e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063526630401675,9.490472621109802e-07,0.0,7.063526630401611,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
45,robot_free_baseline,0.23,0.0024108506363011003,0.039959325382517945,0.0034230891425865427,0.002683824436672628,12.11660690736771,313.33388855947896,0.8178119166311656,0.003876805305480957,link4,0.0,offline_hull_cylinder_witness,0.3000003695487976,2.6582602004054934e-06,0.044999606907367706,0.3000003695487976,2.6582602004054934e-06,0.044999606907367706,-0.00228758598677814,-0.00042967245099134743,-0.0006281184032559395,0.002393067814409733,-0.038976892828941345,-0.008474829606711864,3.695487976185241e-07,2.6582602004054934e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.3439783453941345,-1.798383891582489e-06,0.3418462574481964,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-2.9863493182347156e-05,7.164577482399181e-07,2.4698892957530916e-06,-1.8725154404819477e-06,0.0017192211234942079,1.5746731758117676,0.000440730043919757,-1.3521239452529699e-05,-2.773999346200595e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063004970550601,9.489771741755249e-07,0.0,7.063004970550537,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
46,robot_free_baseline,0.23500000000000001,0.0024215967006237264,0.04013713446418025,0.0034320760783422954,0.002700261749615495,12.116599456787114,313.3324639631989,0.8178119166311656,0.0038797855377197266,link4,0.0,offline_hull_cylinder_witness,0.3000003695487976,2.6748546133603668e-06,0.04499959945678711,0.3000003695487976,2.6748546133603668e-06,0.04499959945678711,-0.0022961124777793884,-0.00044212123611941934,-0.0006297038053162396,0.002623453503474593,-0.03915129974484444,-0.008442913182079792,3.695487976185241e-07,2.6748546133603668e-06,0.012116599456787114,0.293,0.011,0.032882999999999996,0.343978613615036,-1.8295831978321075e-06,0.341844767332077,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-2.9938339139334857e-05,8.538231099919358e-07,1.914584800033481e-06,-1.8722048480412923e-06,0.00172054348513484,1.5746761560440063,0.00044107131543569267,-1.3531701370084193e-05,-1.2629719318979493e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062971591949527,9.489727403888537e-07,0.0,7.062971591949463,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
47,robot_free_baseline,0.24,0.0024254963658710466,0.040202126495696766,0.0034653449152810367,0.002708704006952626,12.116603182077412,313.3311759000357,0.8178119166311656,0.0038826465606689453,link4,0.0,offline_hull_cylinder_witness,0.3000003695487976,2.6833768060896546e-06,0.04499960318207741,0.3000003695487976,2.6833768060896546e-06,0.04499960318207741,-0.0023017132189124823,-0.0004315579426474869,-0.0006315905484370887,0.0023861145600676537,-0.039213381707668304,-0.008533939719200134,3.695487976185241e-07,2.6833768060896546e-06,0.012116603182077412,0.293,0.011,0.032882999999999996,0.3439788222312927,-1.8407590687274933e-06,0.3418434262275696,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-3.0230368793127127e-05,7.957034426908649e-07,2.257425876450725e-06,-1.8718419596552849e-06,0.001721731387078762,1.5746790170669556,0.0004413777787704021,-1.354147752863355e-05,2.56745200186842e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.06292819976813,9.48966885516711e-07,0.0,7.062928199768066,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
48,robot_free_baseline,0.245,0.0024276273501533806,0.040193323694395905,0.003489658656049482,0.002715964037397845,12.11660690736771,313.3298517707364,0.8178119166311656,0.0038852691650390625,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.686443622224033e-06,0.044999606907367706,0.30000039935112,2.686443622224033e-06,0.044999606907367706,-0.002304191468283534,-0.00042980024591088295,-0.0006319398526102304,0.0023598228581249714,-0.039207883179187775,-0.008525045588612556,3.993511200062194e-07,2.686443622224033e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.34397900104522705,-1.7997808754444122e-06,0.34184205532073975,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-3.044177901756484e-05,8.271549631899688e-07,2.1823316274094395e-06,-1.871470317382773e-06,0.001722800312563777,1.5746816396713257,0.0004416539741214365,-1.355010135739576e-05,1.8102395667532467e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063148975372378,9.489965009379375e-07,0.0,7.0631489753723145,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
49,robot_free_baseline,0.25,0.0024197368625471227,0.04007410114775765,0.0034656875557352185,0.002703675543069023,12.116603182077412,313.3289904513796,0.8178119166311656,0.0038874149322509766,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.674019469850464e-06,0.04499960318207741,0.30000039935112,2.674019469850464e-06,0.04499960318207741,-0.0022969823330640793,-0.0004248400218784809,-0.0006312761688604951,0.002272650832310319,-0.03909788653254509,-0.008492579683661461,3.993511200062194e-07,2.674019469850464e-06,0.012116603182077412,0.293,0.011,0.032882999999999996,0.3439791202545166,-1.8249265849590302e-06,0.3418411612510681,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-3.0231494747567922e-05,8.636807251605205e-07,2.1058017409814056e-06,-1.871095378191967e-06,0.0017237612046301365,1.5746837854385376,0.00044190228800289333,-1.355767744826153e-05,9.666757411902482e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063295841217105,9.490162256042822e-07,0.0,7.063295841217041,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
50,robot_free_baseline,0.255,0.0024198669987590374,0.040072411547257776,0.003443840967572925,0.002695360453992569,12.11661063265801,313.32797068779524,0.8178119166311656,0.003889322280883789,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.6656118734535994e-06,0.044999610632658005,0.30000039935112,2.6656118734535994e-06,0.044999610632658005,-0.002298007719218731,-0.00042065029265359044,-0.0006308487500064075,0.0021721841767430305,-0.0390990786254406,-0.008505400270223618,3.993511200062194e-07,2.6656118734535994e-06,0.01211661063265801,0.293,0.011,0.032882999999999996,0.3439793586730957,-1.8067657947540283e-06,0.34184008836746216,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-3.0038785553188063e-05,9.300590591010405e-07,2.0200445760565344e-06,-1.8707169147091918e-06,0.0017246224451810122,1.5746856927871704,0.00044212467037141323,-1.3564522305387072e-05,-1.1201102979169208e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063261508941714,9.490116212873545e-07,0.0,7.06326150894165,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
51,robot_free_baseline,0.26,0.0024207066469673698,0.04008120029919928,0.003453864439619442,0.002709228398533686,12.116599456787114,313.32718766736156,0.8178119166311656,0.0038909912109375,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.679633780644508e-06,0.04499959945678711,0.30000039935112,2.679633780644508e-06,0.04499959945678711,-0.0022985043469816446,-0.00042373803444206715,-0.0006301940302364528,0.002216043882071972,-0.039104342460632324,-0.008511296473443508,3.993511200062194e-07,2.679633780644508e-06,0.012116599456787114,0.293,0.011,0.032882999999999996,0.3439794182777405,-1.8272548913955688e-06,0.3418392837047577,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-3.012240631505847e-05,1.0486138535270584e-06,1.9347385205037426e-06,-1.8703357227423112e-06,0.001725395442917943,1.5746873617172241,0.0004423245263751596,-1.357051314698765e-05,-3.813055773904672e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.06329441070563,9.490160550740256e-07,0.0,7.063294410705566,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
52,robot_free_baseline,0.265,0.0024239960536944645,0.04011810246852987,0.0034678833103567517,0.002712353059177882,12.11660690736771,313.3265889966606,0.8178119166311656,0.0038924217224121094,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.6827929104911163e-06,0.044999606907367706,0.30000039935112,2.6827929104911163e-06,0.044999606907367706,-0.002303867135196924,-0.00041202461579814553,-0.0006310220342129469,0.001944059389643371,-0.03914174810051918,-0.008579413406550884,3.993511200062194e-07,2.6827929104911163e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.34397953748703003,-1.80024653673172e-06,0.34183865785598755,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-3.0245644666138105e-05,1.0244324357699952e-06,2.306130681972718e-06,-1.8699671500144177e-06,0.0017260892782360315,1.5746887922286987,0.0004425036022439599,-1.357596556772478e-05,-5.908163281526102e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063081264495914,9.489873491475009e-07,0.0,7.06308126449585,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
53,robot_free_baseline,0.27,0.002418871892165624,0.04001773725367545,0.0034682412528429687,0.0027107542862388036,12.116599456787114,313.32596200233644,0.8178119166311656,0.0038938522338867188,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.6811765110323904e-06,0.04499959945678711,0.30000039935112,2.6811765110323904e-06,0.04499959945678711,-0.0022982668597251177,-0.0004141564422752708,-0.0006303848931565881,0.002018790924921632,-0.03904677927494049,-0.008526007644832134,3.993511200062194e-07,2.6811765110323904e-06,0.012116599456787114,0.293,0.011,0.032882999999999996,0.3439796566963196,-1.8035061657428741e-06,0.341838002204895,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-3.0246454116422683e-05,1.0907280056926538e-06,2.2349202026816783e-06,-1.8695993730943883e-06,0.001726711867377162,1.5746902227401733,0.0004426643718034029,-1.3580891391029581e-05,-2.1194988038958362e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063292026519839,9.490157140135125e-07,0.0,7.063292026519775,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
54,robot_free_baseline,0.275,0.0024127397537245126,0.03994167491870008,0.003463642884661007,0.0027074583928113965,12.11660690736771,313.3250764245057,0.8178119166311656,0.003895282745361328,link4,0.0,offline_hull_cylinder_witness,0.3000003695487976,2.6821194296644535e-06,0.044999606907367706,0.3000003695487976,2.6821194296644535e-06,0.044999606907367706,-0.0022942167706787586,-0.0004033440782222897,-0.0006286462303251028,0.0017482086550444365,-0.038983359932899475,-0.00851931981742382,3.695487976185241e-07,2.6821194296644535e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.3439798057079315,-1.8365681171417236e-06,0.341837078332901,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-3.0218943720683455e-05,6.524342666125449e-07,2.1548141830862733e-06,-1.8692381900109467e-06,0.0017272722907364368,1.574691653251648,0.00044280930887907743,-1.3585423403128516e-05,4.0099786555516936e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063451290130679,9.49037143982423e-07,0.0,7.063451290130615,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
55,robot_free_baseline,0.28,0.0024070204780024017,0.03987090568529229,0.0033998952877782426,0.0026798275049554955,12.116614357948308,313.3247526490219,0.8178119166311656,0.0038965940475463867,link4,0.0,offline_hull_cylinder_witness,0.3000003695487976,2.654224772413727e-06,0.0449996143579483,0.3000003695487976,2.654224772413727e-06,0.0449996143579483,-0.0022845512721687555,-0.00042414077324792743,-0.00062823377083987,0.0022894996218383312,-0.03890002891421318,-0.008440086618065834,3.695487976185241e-07,2.654224772413727e-06,0.012116614357948308,0.293,0.011,0.032882999999999996,0.3439798057079315,-1.821666955947876e-06,0.34183675050735474,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-2.9662436645594425e-05,6.557418714692176e-07,2.0447159840841778e-06,-1.8688888303586282e-06,0.0017277777660638094,1.574692964553833,0.000442940421635285,-1.3589228728960734e-05,-1.7740085659148641e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063259124755923,9.490113370702602e-07,0.0,7.063259124755859,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
56,robot_free_baseline,0.28500000000000003,0.002411307076587317,0.040003828052954195,0.003395749204260116,0.002690081450159525,12.11660690736771,313.3241792685456,0.8178119166311656,0.0038977861404418945,link4,0.0,offline_hull_cylinder_witness,0.3000003397464752,2.668540901140659e-06,0.044999606907367706,0.3000003397464752,2.668540901140659e-06,0.044999606907367706,-0.002287242328748107,-0.0004345877969171852,-0.0006277402280829847,0.002454042434692383,-0.03902703523635864,-0.008436495438218117,3.397464752308288e-07,2.668540901140659e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.3439798951148987,-1.816079020500183e-06,0.341836154460907,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-2.9629696655320004e-05,4.748646347252361e-07,1.9185465589544037e-06,-1.8685482245928142e-06,0.0017282321350649,1.5746941566467285,0.0004430580302141607,-1.3592631148640066e-05,-2.742445593534315e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063271045684878,9.490129286859883e-07,0.0,7.0632710456848145,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
57,robot_free_baseline,0.29,0.0024216573283491983,0.04015997805875368,0.0033956187961790216,0.0026976904291343283,12.11660690736771,313.3237287903578,0.8178119166311656,0.0038987398147583008,link4,0.0,offline_hull_cylinder_witness,0.3000003397464752,2.676211124708061e-06,0.044999606907367706,0.3000003397464752,2.676211124708061e-06,0.044999606907367706,-0.002295037033036351,-0.00044711027294397354,-0.0006303345435298979,0.00275556487031281,-0.039156533777713776,-0.008485078811645508,3.397464752308288e-07,2.676211124708061e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.34398001432418823,-1.8249265849590302e-06,0.3418356776237488,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-2.9626507966895588e-05,5.890891543458565e-07,2.201049255745602e-06,-1.8682353584154043e-06,0.001728640403598547,1.574695110321045,0.0004431639099493623,-1.3595874406746589e-05,2.474947113570436e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.062827110290591,9.489532430961845e-07,0.0,7.062827110290527,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
58,robot_free_baseline,0.295,0.0024326459094168532,0.04031562009615957,0.0034443242632893455,0.0027148844857477956,12.11661063265801,313.3233863239107,0.8178119166311656,0.003899693489074707,link4,0.0,offline_hull_cylinder_witness,0.3000003695487976,2.689615484996466e-06,0.044999610632658005,0.3000003695487976,2.689615484996466e-06,0.044999610632658005,-0.0023061742540448904,-0.00044572108890861273,-0.0006329764146357775,0.0027114287950098515,-0.03931361064314842,-0.008511016145348549,3.695487976185241e-07,2.689615484996466e-06,0.01211661063265801,0.293,0.011,0.032882999999999996,0.343980073928833,-1.8384307622909546e-06,0.3418353199958801,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-3.005056169058662e-05,6.410092510122922e-07,2.0648158169933595e-06,-1.8679362483453588e-06,0.00172900571487844,1.5746960639953613,0.0004432583227753639,-1.3598674740933347e-05,-1.647169488479261e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.0628204345703764,9.489523904449015e-07,0.0,7.0628204345703125,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
59,robot_free_baseline,0.3,0.002424682533477641,0.04014522964889623,0.0034563762577416992,0.0027000606155419063,12.11660690736771,313.323042320521,0.8178119166311656,0.003900289535522461,link4,0.0,offline_hull_cylinder_witness,0.3000003695487976,2.674651568668196e-06,0.044999606907367706,0.3000003695487976,2.674651568668196e-06,0.044999606907367706,-0.0022998542990535498,-0.00043558445759117603,-0.0006324727437458932,0.002506432356312871,-0.03915521129965782,-0.008498628623783588,3.695487976185241e-07,2.674651568668196e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.3439801335334778,-1.8081627786159515e-06,0.3418349623680115,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-3.0151286409818567e-05,8.250664791376039e-07,1.9620183593360707e-06,-1.8676460058486555e-06,0.001729334588162601,1.574696660041809,0.0004433435678947717,-1.360129772365326e-05,-2.485896471310367e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063272476196353,9.490131560596637e-07,0.0,7.063272476196289,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
60,robot_free_baseline,0.305,0.0024276191139335703,0.040197007412358425,0.0034732724994198357,0.0027126319301381935,12.11661063265801,313.32258271670923,0.8178119166311656,0.003900885581970215,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.683074853848666e-06,0.044999610632658005,0.30000039935112,2.683074853848666e-06,0.044999610632658005,-0.002305092988535762,-0.00042505754390731454,-0.0006318282685242593,0.0022378198336809874,-0.039210446178913116,-0.008563438430428505,3.993511200062194e-07,2.683074853848666e-06,0.01211661063265801,0.293,0.011,0.032882999999999996,0.34398019313812256,-1.8333084881305695e-06,0.34183448553085327,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-3.0298198907985352e-05,8.463865697194706e-07,2.3216443878482096e-06,-1.8673696331461542e-06,0.0017296276055276394,1.5746972560882568,0.00044341935426928103,-1.3603667866846081e-05,7.71607517463524e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.0632925033569975,9.490157708569313e-07,0.0,7.063292503356934,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
61,robot_free_baseline,0.31,0.002418862654435216,0.04005425921821529,0.0034542605530537953,0.0027007532671589726,12.116603182077412,313.3224161119057,0.8178119166311656,0.0039014816284179688,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.671064748938079e-06,0.04499960318207741,0.30000039935112,2.671064748938079e-06,0.04499960318207741,-0.0022962072398513556,-0.0004243024450261146,-0.0006311071920208633,0.0022642691619694233,-0.03907817229628563,-0.00849195010960102,3.993511200062194e-07,2.671064748938079e-06,0.012116603182077412,0.293,0.011,0.032882999999999996,0.34398025274276733,-1.8337741494178772e-06,0.34183430671691895,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-3.013033165188972e-05,9.113032888308226e-07,2.2401759451895487e-06,-1.867105083874776e-06,0.0017298907041549683,1.5746978521347046,0.00044348742812871933,-1.3605512322101276e-05,-6.727056520335062e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063303947448794,9.490173056292406e-07,0.0,7.0633039474487305,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
62,robot_free_baseline,0.315,0.0024204290064551064,0.04007848691678522,0.0034519416838350915,0.0026989378711542874,12.11661063265801,313.3222698985752,0.8178119166311656,0.003901958465576172,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.6692291612562258e-06,0.044999610632658005,0.30000039935112,2.6692291612562258e-06,0.044999610632658005,-0.0022993984166532755,-0.0004164536658208817,-0.0006307216826826334,0.0020633903332054615,-0.03910816088318825,-0.008519347757101059,3.993511200062194e-07,2.6692291612562258e-06,0.01211661063265801,0.293,0.011,0.032882999999999996,0.34398025274276733,-1.8542632460594177e-06,0.341834157705307,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-3.0110850275377743e-05,8.856416116032051e-07,2.1671235117537435e-06,-1.8668495158635778e-06,0.001730127609334886,1.5746983289718628,0.00044354869169183075,-1.3607464097731281e-05,-4.331190354284198e-13,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063256263732974,9.490109391663282e-07,0.0,7.06325626373291,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
63,robot_free_baseline,0.32,0.0024182138757445687,0.040043959468915424,0.0034390836527457566,0.0027015068230504184,12.11660690736771,313.32192533938564,0.8178119166311656,0.003902435302734375,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.6718266781244893e-06,0.044999606907367706,0.30000039935112,2.6718266781244893e-06,0.044999606907367706,-0.00229624193161726,-0.00042169090011157095,-0.0006302444962784648,0.0021941184531897306,-0.03906992822885513,-0.008499720133841038,3.993511200062194e-07,2.6718266781244893e-06,0.01211660690736771,0.293,0.011,0.032882999999999996,0.3439803123474121,-1.8081627786159515e-06,0.34183380007743835,0.2924208601963537,0.010971623390107113,0.03345972193198064,1.0,-2.9996499506523833e-05,9.54024699240108e-07,2.0816860342165455e-06,-1.8666135019884678e-06,0.0017303403001278639,1.574698805809021,0.000443603697931394,-1.3609384041046724e-05,9.224765625036411e-15,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063269615173404,9.490127013123129e-07,0.0,7.06326961517334,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
64,robot_free_baseline,0.325,0.0024197712158955517,0.04006858461039879,0.0034671847642137746,0.002705589733831869,12.11661063265801,313.32180852896903,0.8178119166311656,0.003902912139892578,link4,0.0,offline_hull_cylinder_witness,0.30000039935112,2.6759548745758366e-06,0.044999610632658005,0.30000039935112,2.6759548745758366e-06,0.044999610632658005,-0.0022986452095210552,-0.00041725128539837897,-0.0006304159760475159,0.0020772742573171854,-0.039097629487514496,-0.008517732843756676,3.993511200062194e-07,2.6759548745758366e-06,0.01211661063265801,0.293,0.011,0.032882999999999996,0.3439803123474121,-1.8291175365447998e-06,0.3418336808681488,0.2924208601963537,0.010971623390107113,0.03345972193198064,0.9999999403953552,-3.024132274731528e-05,9.705466936793528e-07,2.0097966171306325e-06,-1.866394086391665e-06,0.001730531919747591,1.5746992826461792,0.00044365343637764454,-1.3611086615128443e-05,1.085935920179526e-12,0.0,0.0,1.5707963705062866,0.0,0.0,0.0,7.063175678253238,9.490000820733258e-07,0.0,7.063175678253174,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan
