sample,host_elapsed_s,mono_ns,phase,door_deg,lip_height_cm,shoulder_deg,shoulder_load_raw,elbow_load_raw,wrist_load_raw,arm_target_error_deg,torque_command,target_door_deg,roll_deg,target_roll_deg,outlet_slope_deg,q_0_deg,q_1_deg,q_2_deg,q_3_deg,q_4_deg,q_5_deg
0,0.026759185,18893197201982,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
1,0.052938616,18893223381413,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
2,0.069053045,18893239495842,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
3,0.090997213,18893261440010,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
4,0.107537407,18893277980204,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
5,0.125239036,18893295681833,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
6,0.152109848,18893322552645,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
7,0.168662477,18893339105274,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
8,0.190600812,18893361043609,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
9,0.207218506,18893377661303,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
10,0.223754089,18893394196886,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
11,0.243501214,18893413944011,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
12,0.269099821,18893439542618,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
13,0.2856929,18893456135697,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
14,0.307712971,18893478155768,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
15,0.32424192,18893494684717,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
16,0.340914664,18893511357461,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
17,0.360501354,18893530944151,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
18,0.387282807,18893557725604,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
19,0.406038616,18893576481413,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
20,0.42540284,18893595845637,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
21,0.442092785,18893612535582,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
22,0.460195371,18893630638168,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
23,0.486203227,18893656646024,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
24,0.502464288,18893672907085,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
25,0.524461122,18893694903919,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
26,0.540998796,18893711441593,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
27,0.557760021,18893728202818,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
28,0.577462353,18893747905150,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
29,0.607125862,18893777568659,preflight,3.955078132731444,30.707090642911634,67.14843750317247,236.0,53.0,-33.0,0.0,-1.0,3.955078132731444,0.17578127430651508,0.17578127430651508,7.482959302597821,0.26367185416399314,67.14843750317247,39.55078127586684,78.8378906402739,0.17578127430651508,3.955078132731444
