sample,host_elapsed_s,mono_ns,phase,door_deg,lip_height_cm,shoulder_deg,shoulder_load_raw,elbow_load_raw,wrist_load_raw,arm_target_error_deg,torque_command,target_door_deg,roll_deg,target_roll_deg,outlet_slope_deg,q_0_deg,q_1_deg,q_2_deg,q_3_deg,q_4_deg,q_5_deg
2559,50.733741182,16441180421871,tilt_31,29.267578137827087,28.178862798378834,57.041015605646564,212.0,0.0,13.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.13457000957901,89.12109375481054,57.041015605646564,78.48632814895664,33.83789060575023,89.64843752043431,29.267578137827087
2560,50.75022448,16441196905169,tilt_31,29.267578137827087,28.178862798378834,57.041015605646564,212.0,0.0,17.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.13457000957901,89.12109375481054,57.041015605646564,78.48632814895664,33.83789060575023,89.64843752043431,29.267578137827087
2561,50.766580151,16441213260840,tilt_31,29.267578137827087,28.178862798378834,57.041015605646564,212.0,0.0,17.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.13457000957901,89.12109375481054,57.041015605646564,78.48632814895664,33.83789060575023,89.64843752043431,29.267578137827087
2562,50.788721608,16441235402297,tilt_31,29.267578137827087,28.178862798378834,57.041015605646564,212.0,0.0,17.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.13457000957901,89.12109375481054,57.041015605646564,78.48632814895664,33.83789060575023,89.64843752043431,29.267578137827087
2563,50.806928281,16441253608970,tilt_31,29.267578137827087,28.178862798378834,57.041015605646564,212.0,0.0,17.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.13457000957901,89.12109375481054,57.041015605646564,78.48632814895664,33.83789060575023,89.64843752043431,29.267578137827087
2564,50.831194398,16441277875087,tilt_31,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,25.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2565,50.84766194,16441294342629,tilt_31,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2566,50.869619166,16441316299855,tilt_31,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2567,50.886247662,16441332928351,tilt_31,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2568,50.903597128,16441350277817,tilt_31,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2569,50.930207006,16441376887695,tilt_31,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2570,50.94667473,16441393355419,tilt_31,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2571,50.968784117,16441415464806,tilt_31,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2572,50.985019918,16441431700607,tilt_32,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.621528501463146,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2573,51.003152628,16441449833317,tilt_32,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,21.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2574,51.025129853,16441471810542,tilt_32,29.267578137827087,28.17615834143806,57.041015605646564,212.0,0.0,25.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2575,51.041661997,16441488342686,tilt_32,29.267578137827087,28.17615834143806,57.041015605646564,224.0,-13.0,37.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2576,51.058265753,16441504946442,tilt_32,29.267578137827087,28.17615834143806,57.041015605646564,232.0,-25.0,57.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.046680915164643,89.12109375481054,57.041015605646564,78.48632814895664,33.92578124290349,89.64843752043431,29.267578137827087
2577,51.078759685,16441525440374,tilt_32,29.267578137827087,28.147835277500615,57.041015605646564,224.0,-45.0,53.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.134570009579008,89.12109375481054,57.041015605646564,78.66210936596738,33.662109388739495,89.64843752043431,29.267578137827087
2578,51.104927765,16441551608454,tilt_32,29.267578137827087,28.088829131740756,57.041015605646564,224.0,-21.0,41.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.22245910583468,89.12109375481054,57.041015605646564,79.01367185728463,33.22265626026899,89.64843752043431,29.267578137827087
2579,51.121441006,16441568121695,tilt_32,29.267578137827087,28.040007891565395,57.041015605646564,224.0,-9.0,41.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.13457000957901,89.12109375481054,57.041015605646564,79.27734376874442,33.04687498596247,89.64843752043431,29.267578137827087
2580,51.143464745,16441590145434,tilt_32,29.267578137827087,28.00406401499704,57.041015605646564,224.0,9.0,37.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,17.95879187987183,89.12109375481054,57.041015605646564,79.45312498575514,33.04687498596247,89.64843752043431,29.267578137827087
2581,51.159994501,16441606675190,tilt_32,29.267578137827087,27.983658425705226,57.041015605646564,224.0,13.0,49.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,17.7830137001188,89.12109375481054,57.041015605646564,79.5410156229084,33.13476562311573,89.64843752043431,29.267578137827087
2582,51.176460675,16441623141364,tilt_32,29.267578137827087,27.986207004069286,57.041015605646564,224.0,9.0,37.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,17.870902789096473,89.12109375481054,57.041015605646564,79.5410156229084,33.04687498596247,89.64843752043431,29.267578137827087
2583,51.196645876,16441643326565,tilt_32,29.267578137827087,27.99146005002283,57.041015605646564,224.0,0.0,25.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.04668091516463,89.12109375481054,57.041015605646564,79.5410156229084,32.87109376895174,89.64843752043431,29.267578137827087
2584,51.223164474,16441669845163,tilt_32,29.267578137827087,27.99972925527556,57.041015605646564,224.0,0.0,13.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.31034820394612,89.12109375481054,57.041015605646564,79.5410156229084,32.607421857491964,89.64843752043431,29.267578137827087
2585,51.239604815,16441686285504,tilt_32,29.267578137827087,27.99972925527556,57.041015605646564,224.0,0.0,17.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.31034820394612,89.12109375481054,57.041015605646564,79.5410156229084,32.607421857491964,89.64843752043431,29.267578137827087
2586,51.261609531,16441708290220,tilt_32,29.267578137827087,27.99972925527556,57.041015605646564,224.0,0.0,21.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.31034820394612,89.12109375481054,57.041015605646564,79.5410156229084,32.607421857491964,89.64843752043431,29.267578137827087
2587,51.278191514,16441724872203,tilt_32,29.267578137827087,27.99972925527556,57.041015605646564,224.0,0.0,21.0,4.92948921304334,200.0,30.0,89.64843752043431,90.0,18.31034820394612,89.12109375481054,57.041015605646564,79.5410156229084,32.607421857491964,89.64843752043431,29.267578137827087
2588,51.295335549,16441742016238,tilt_32,29.267578137827087,28.04795779759861,56.953125025789085,220.0,0.0,29.0,4.8415986331858605,200.0,30.0,89.64843752043431,90.0,18.31034814665135,89.12109375481054,56.953125025789085,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2589,51.322078026,16441768758715,tilt_32,29.267578137827087,28.099046857602662,56.865234388635834,208.0,0.0,25.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2590,51.338666284,16441785346973,tilt_32,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,25.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2591,51.360558943,16441807239632,tilt_32,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,25.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2592,51.377148891,16441823829580,tilt_32,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,25.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2593,51.393673638,16441840354327,tilt_32,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,25.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2594,51.417902879,16441864583568,tilt_32,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,25.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2595,51.431391392,16441878072081,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2596,51.457633731,16441904314420,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2597,51.474139058,16441920819747,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2598,51.490545629,16441937226318,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2599,51.512545542,16441959226231,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2600,51.529316138,16441975996827,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2601,51.545895289,16441992575978,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2602,51.567886349,16442014567038,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2603,51.584197083,16442030877772,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2604,51.611158285,16442057838974,tilt_32,29.267578137827087,28.101959062992876,56.865234388635834,216.0,0.0,17.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.48612634849958,89.12109375481054,56.865234388635834,79.5410156229084,32.607421857491964,89.64843752043431,29.267578137827087
2605,51.627640438,16442074321127,tilt_32,29.267578137827087,28.101959062992876,56.865234388635834,216.0,0.0,17.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.48612634849958,89.12109375481054,56.865234388635834,79.5410156229084,32.607421857491964,89.64843752043431,29.267578137827087
2606,51.649739813,16442096420502,tilt_32,29.267578137827087,28.101959062992876,56.865234388635834,216.0,0.0,21.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.48612634849958,89.12109375481054,56.865234388635834,79.5410156229084,32.607421857491964,89.64843752043431,29.267578137827087
2607,51.666268,16442112948689,tilt_32,29.267578137827087,28.101959062992876,56.865234388635834,216.0,0.0,21.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.48612634849958,89.12109375481054,56.865234388635834,79.5410156229084,32.607421857491964,89.64843752043431,29.267578137827087
2608,51.683777515,16442130458204,tilt_32,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,25.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2609,51.710088372,16442156769061,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2610,51.726696021,16442173376710,tilt_32,29.267578137827087,28.096186579359717,56.865234388635834,216.0,0.0,29.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.310348146651336,89.12109375481054,56.865234388635834,79.5410156229084,32.78320313179848,89.64843752043431,29.267578137827087
2611,51.748648117,16442195328806,tilt_33,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,25.0,4.75370799603261,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2612,51.765071764,16442211752453,tilt_33,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,21.0,5.051528795142453,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2613,51.783468664,16442230149353,tilt_33,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,25.0,5.051528795142453,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2614,51.805480639,16442252161328,tilt_33,29.267578137827087,28.099046857602662,56.865234388635834,216.0,0.0,29.0,5.051528795142453,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2615,51.821929173,16442268609862,tilt_33,29.267578137827087,28.099046857602662,56.865234388635834,224.0,-13.0,37.0,5.051528795142453,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2616,51.838523937,16442285204626,tilt_33,29.267578137827087,28.099046857602662,56.865234388635834,236.0,-25.0,57.0,5.051528795142453,200.0,30.0,89.64843752043431,90.0,18.39823724663308,89.12109375481054,56.865234388635834,79.5410156229084,32.69531249464522,89.64843752043431,29.267578137827087
2617,51.858546623,16442305227312,tilt_33,29.267578137827087,28.170744741699583,56.68945311432932,220.0,-45.0,65.0,4.875747520835937,200.0,30.0,89.64843752043431,90.0,18.57401539497049,89.12109375481054,56.68945311432932,79.71679689721492,32.51953127763449,89.64843752043431,29.267578137827087
2618,51.885065783,16442331746472,tilt_33,29.267578137827087,28.112784420011643,56.68945311432932,220.0,-17.0,57.0,4.875747520835937,200.0,30.0,89.64843752043431,90.0,18.66190450064986,89.12109375481054,56.68945311432932,80.06835938853216,32.08007814916398,89.64843752043431,29.267578137827087
2619,51.901564298,16442348244987,tilt_33,29.267578137827087,28.115318570082838,56.60156247717606,212.0,-13.0,45.0,4.787856883682679,200.0,30.0,89.64843752043431,90.0,18.66190455794463,89.12109375481054,56.60156247717606,80.33203124269616,31.90429687485746,89.64843752043431,29.267578137827087
2620,51.923511805,16442370192494,tilt_33,29.267578137827087,28.148167518378497,56.51367189731858,208.0,-9.0,37.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,18.66190450064986,89.12109375481054,56.51367189731858,80.41992187984941,31.90429687485746,89.64843752043431,29.267578137827087
2621,51.940168755,16442386849444,tilt_33,29.267578137827087,28.11491128979311,56.51367189731858,208.0,17.0,37.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,18.574015452265286,89.12109375481054,56.51367189731858,80.59570309686016,31.816406237704204,89.64843752043431,29.267578137827087
2622,51.958406582,16442405087271,tilt_33,29.267578137827087,28.117927328797578,56.51367189731858,212.0,9.0,33.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,18.66190455794462,89.12109375481054,56.51367189731858,80.59570309686016,31.728515600550946,89.64843752043431,29.267578137827087
2623,51.98516915,16442431849839,tilt_33,29.267578137827087,28.127286852063516,56.51367189731858,212.0,0.0,21.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,18.92557182931373,89.12109375481054,56.51367189731858,80.59570309686016,31.464843746386954,89.64843752043431,29.267578137827087
2624,52.001689557,16442448370246,tilt_33,29.267578137827087,28.130510472121262,56.51367189731858,212.0,0.0,13.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,19.01346094279158,89.12109375481054,56.51367189731858,80.59570309686016,31.376953109233696,89.64843752043431,29.267578137827087
2625,52.023470966,16442470151655,tilt_33,29.267578137827087,28.130510472121262,56.51367189731858,212.0,0.0,17.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,19.01346094279158,89.12109375481054,56.51367189731858,80.59570309686016,31.376953109233696,89.64843752043431,29.267578137827087
2626,52.040044114,16442486724803,tilt_33,29.267578137827087,28.127286852063516,56.51367189731858,212.0,0.0,25.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,18.92557182931373,89.12109375481054,56.51367189731858,80.59570309686016,31.464843746386954,89.64843752043431,29.267578137827087
2627,52.057963365,16442504644054,tilt_33,29.267578137827087,28.127286852063516,56.51367189731858,212.0,0.0,29.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,18.92557182931373,89.12109375481054,56.51367189731858,80.59570309686016,31.464843746386954,89.64843752043431,29.267578137827087
2628,52.084196222,16442530876911,tilt_33,29.267578137827087,28.133785968792303,56.51367189731858,212.0,0.0,17.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,19.10135005825495,89.12109375481054,56.51367189731858,80.59570309686016,31.28906247208044,89.64843752043431,29.267578137827087
2629,52.10079835,16442547479039,tilt_33,29.267578137827087,28.140492558802144,56.51367189731858,212.0,0.0,-9.0,4.6999663038251995,200.0,30.0,89.64843752043431,90.0,19.277128237900754,89.12109375481054,56.51367189731858,80.59570309686016,31.113281255069705,89.64843752043431,29.267578137827087
